Date, Active, Recoveries, Deaths, Active+Infected,
2020-04-04 21:00:00,  1125.23314,   337.27980,    46.43539,  1362.38860,
2020-04-04 22:00:00,  1128.41977,   338.97073,    46.64735,  1365.71025,
2020-04-04 23:00:00,  1131.60391,   340.66643,    46.85986,  1369.02657,
2020-04-05 00:00:00,  1134.78554,   342.36692,    47.07293,  1372.33750,
2020-04-05 01:00:00,  1137.96457,   344.07218,    47.28655,  1375.64299,
2020-04-05 02:00:00,  1141.14097,   345.78220,    47.50073,  1378.94298,
2020-04-05 03:00:00,  1144.31466,   347.49700,    47.71546,  1382.23741,
2020-04-05 04:00:00,  1147.48560,   349.21655,    47.93075,  1385.52622,
2020-04-05 05:00:00,  1150.65373,   350.94086,    48.14658,  1388.80936,
2020-04-05 06:00:00,  1153.81899,   352.66993,    48.36297,  1392.08675,
2020-04-05 07:00:00,  1156.98133,   354.40374,    48.57991,  1395.35835,
2020-04-05 08:00:00,  1160.14069,   356.14230,    48.79740,  1398.62411,
2020-04-05 09:00:00,  1163.29701,   357.88560,    49.01544,  1401.88395,
2020-04-05 10:00:00,  1166.45023,   359.63363,    49.23402,  1405.13782,
2020-04-05 11:00:00,  1169.60031,   361.38639,    49.45315,  1408.38567,
2020-04-05 12:00:00,  1172.74718,   363.14388,    49.67284,  1411.62744,
2020-04-05 13:00:00,  1175.89079,   364.90609,    49.89306,  1414.86307,
2020-04-05 14:00:00,  1179.03108,   366.67302,    50.11383,  1418.09250,
2020-04-05 15:00:00,  1182.16800,   368.44465,    50.33515,  1421.31568,
2020-04-05 16:00:00,  1185.30149,   370.22100,    50.55701,  1424.53256,
2020-04-05 17:00:00,  1188.43149,   372.00204,    50.77941,  1427.74307,
2020-04-05 18:00:00,  1191.55796,   373.78778,    51.00235,  1430.94715,
2020-04-05 19:00:00,  1194.68083,   375.57820,    51.22583,  1434.14477,
2020-04-05 20:00:00,  1197.80004,   377.37332,    51.44985,  1437.33584,
2020-04-05 21:00:00,  1200.91555,   379.17311,    51.67442,  1440.52033,
2020-04-05 22:00:00,  1204.02730,   380.97757,    51.89951,  1443.69818,
2020-04-05 23:00:00,  1207.13523,   382.78670,    52.12515,  1446.86933,
2020-04-06 00:00:00,  1210.23929,   384.60049,    52.35132,  1450.03372,
2020-04-06 01:00:00,  1213.33942,   386.41894,    52.57803,  1453.19131,
2020-04-06 02:00:00,  1216.43557,   388.24204,    52.80527,  1456.34204,
2020-04-06 03:00:00,  1219.52768,   390.06979,    53.03305,  1459.48584,
2020-04-06 04:00:00,  1222.61571,   391.90217,    53.26135,  1462.62268,
2020-04-06 05:00:00,  1225.69958,   393.73918,    53.49019,  1465.75249,
2020-04-06 06:00:00,  1228.77925,   395.58082,    53.71956,  1468.87522,
2020-04-06 07:00:00,  1231.85467,   397.42707,    53.94945,  1471.99082,
2020-04-06 08:00:00,  1234.92578,   399.27794,    54.17988,  1475.09924,
2020-04-06 09:00:00,  1237.99253,   401.13342,    54.41083,  1478.20041,
2020-04-06 10:00:00,  1241.05485,   402.99349,    54.64231,  1481.29430,
2020-04-06 11:00:00,  1244.11271,   404.85816,    54.87431,  1484.38084,
2020-04-06 12:00:00,  1247.16604,   406.72741,    55.10684,  1487.45999,
2020-04-06 13:00:00,  1250.21479,   408.60124,    55.33989,  1490.53168,
2020-04-06 14:00:00,  1253.25891,   410.47965,    55.57346,  1493.59588,
2020-04-06 15:00:00,  1256.29835,   412.36262,    55.80755,  1496.65252,
2020-04-06 16:00:00,  1259.33304,   414.25015,    56.04216,  1499.70156,
2020-04-06 17:00:00,  1262.36294,   416.14223,    56.27729,  1502.74295,
2020-04-06 18:00:00,  1265.38800,   418.03885,    56.51294,  1505.77663,
2020-04-06 19:00:00,  1268.40816,   419.94001,    56.74910,  1508.80255,
2020-04-06 20:00:00,  1271.42337,   421.84569,    56.98578,  1511.82067,
2020-04-06 21:00:00,  1274.43357,   423.75590,    57.22298,  1514.83093,
2020-04-06 22:00:00,  1277.43872,   425.67063,    57.46068,  1517.83328,
2020-04-06 23:00:00,  1280.43876,   427.58986,    57.69890,  1520.82767,
2020-04-07 00:00:00,  1283.43364,   429.51359,    57.93763,  1523.81406,
2020-04-07 01:00:00,  1286.42330,   431.44181,    58.17686,  1526.79239,
2020-04-07 02:00:00,  1289.40770,   433.37451,    58.41661,  1529.76262,
2020-04-07 03:00:00,  1292.38679,   435.31168,    58.65686,  1532.72469,
2020-04-07 04:00:00,  1295.36050,   437.25333,    58.89762,  1535.67856,
2020-04-07 05:00:00,  1298.32880,   439.19943,    59.13888,  1538.62417,
2020-04-07 06:00:00,  1301.29163,   441.14999,    59.38064,  1541.56149,
2020-04-07 07:00:00,  1304.24893,   443.10498,    59.62291,  1544.49046,
2020-04-07 08:00:00,  1307.20066,   445.06441,    59.86568,  1547.41103,
2020-04-07 09:00:00,  1310.14677,   447.02827,    60.10895,  1550.32317,
2020-04-07 10:00:00,  1313.08720,   448.99654,    60.35271,  1553.22681,
2020-04-07 11:00:00,  1316.02191,   450.96922,    60.59698,  1556.12192,
2020-04-07 12:00:00,  1318.95084,   452.94630,    60.84173,  1559.00844,
2020-04-07 13:00:00,  1321.87395,   454.92778,    61.08699,  1561.88634,
2020-04-07 14:00:00,  1324.79118,   456.91363,    61.33273,  1564.75556,
2020-04-07 15:00:00,  1327.70248,   458.90386,    61.57897,  1567.61606,
2020-04-07 16:00:00,  1330.60781,   460.89846,    61.82570,  1570.46780,
2020-04-07 17:00:00,  1333.50712,   462.89741,    62.07292,  1573.31072,
2020-04-07 18:00:00,  1336.40035,   464.90070,    62.32062,  1576.14478,
2020-04-07 19:00:00,  1339.28745,   466.90834,    62.56882,  1578.96995,
2020-04-07 20:00:00,  1342.16839,   468.92030,    62.81749,  1581.78617,
2020-04-07 21:00:00,  1345.04311,   470.93658,    63.06665,  1584.59340,
2020-04-07 22:00:00,  1347.91155,   472.95717,    63.31630,  1587.39159,
2020-04-07 23:00:00,  1350.77368,   474.98206,    63.56642,  1590.18071,
2020-04-08 00:00:00,  1353.62944,   477.01124,    63.81703,  1592.96071,
2020-04-08 01:00:00,  1356.47879,   479.04471,    64.06811,  1595.73154,
2020-04-08 02:00:00,  1359.32167,   481.08244,    64.31967,  1598.49317,
2020-04-08 03:00:00,  1362.15804,   483.12443,    64.57171,  1601.24554,
2020-04-08 04:00:00,  1364.98786,   485.17068,    64.82421,  1603.98863,
2020-04-08 05:00:00,  1367.81107,   487.22117,    65.07720,  1606.72238,
2020-04-08 06:00:00,  1370.62763,   489.27589,    65.33065,  1609.44676,
2020-04-08 07:00:00,  1373.43750,   491.33483,    65.58457,  1612.16172,
2020-04-08 08:00:00,  1376.24061,   493.39799,    65.83897,  1614.86723,
2020-04-08 09:00:00,  1379.03694,   495.46535,    66.09382,  1617.56323,
2020-04-08 10:00:00,  1381.82643,   497.53689,    66.34915,  1620.24970,
2020-04-08 11:00:00,  1384.60903,   499.61262,    66.60494,  1622.92659,
2020-04-08 12:00:00,  1387.38470,   501.69252,    66.86119,  1625.59385,
2020-04-08 13:00:00,  1390.15340,   503.77658,    67.11790,  1628.25146,
2020-04-08 14:00:00,  1392.91507,   505.86479,    67.37507,  1630.89938,
2020-04-08 15:00:00,  1395.66968,   507.95714,    67.63270,  1633.53755,
2020-04-08 16:00:00,  1398.41717,   510.05362,    67.89079,  1636.16595,
2020-04-08 17:00:00,  1401.15751,   512.15421,    68.14933,  1638.78453,
2020-04-08 18:00:00,  1403.89065,   514.25892,    68.40832,  1641.39326,
2020-04-08 19:00:00,  1406.61654,   516.36772,    68.66777,  1643.99211,
2020-04-08 20:00:00,  1409.33515,   518.48060,    68.92767,  1646.58102,
2020-04-08 21:00:00,  1412.04641,   520.59756,    69.18801,  1649.15997,
2020-04-08 22:00:00,  1414.75030,   522.71858,    69.44881,  1651.72891,
2020-04-08 23:00:00,  1417.44677,   524.84365,    69.71005,  1654.28782,
2020-04-09 00:00:00,  1420.13578,   526.97277,    69.97173,  1656.83665,
2020-04-09 01:00:00,  1422.81727,   529.10592,    70.23386,  1659.37537,
2020-04-09 02:00:00,  1425.49122,   531.24308,    70.49642,  1661.90394,
2020-04-09 03:00:00,  1428.15757,   533.38425,    70.75943,  1664.42233,
2020-04-09 04:00:00,  1430.81629,   535.52942,    71.02288,  1666.93050,
2020-04-09 05:00:00,  1433.46733,   537.67857,    71.28676,  1669.42841,
2020-04-09 06:00:00,  1436.11064,   539.83169,    71.55108,  1671.91604,
2020-04-09 07:00:00,  1438.74620,   541.98878,    71.81583,  1674.39335,
2020-04-09 08:00:00,  1441.37395,   544.14981,    72.08101,  1676.86030,
2020-04-09 09:00:00,  1443.99386,   546.31478,    72.34662,  1679.31686,
2020-04-09 10:00:00,  1446.60588,   548.48368,    72.61266,  1681.76300,
2020-04-09 11:00:00,  1449.20998,   550.65649,    72.87912,  1684.19868,
2020-04-09 12:00:00,  1451.80611,   552.83320,    73.14602,  1686.62388,
2020-04-09 13:00:00,  1454.39423,   555.01381,    73.41333,  1689.03855,
2020-04-09 14:00:00,  1456.97430,   557.19829,    73.68107,  1691.44267,
2020-04-09 15:00:00,  1459.54628,   559.38664,    73.94922,  1693.83620,
2020-04-09 16:00:00,  1462.11014,   561.57884,    74.21780,  1696.21912,
2020-04-09 17:00:00,  1464.66583,   563.77488,    74.48679,  1698.59139,
2020-04-09 18:00:00,  1467.21332,   565.97475,    74.75619,  1700.95298,
2020-04-09 19:00:00,  1469.75256,   568.17844,    75.02601,  1703.30386,
2020-04-09 20:00:00,  1472.28351,   570.38593,    75.29625,  1705.64400,
2020-04-09 21:00:00,  1474.80615,   572.59722,    75.56689,  1707.97338,
2020-04-09 22:00:00,  1477.32042,   574.81228,    75.83794,  1710.29195,
2020-04-09 23:00:00,  1479.82630,   577.03111,    76.10939,  1712.59969,
2020-04-10 00:00:00,  1482.32374,   579.25370,    76.38125,  1714.89658,
2020-04-10 01:00:00,  1484.81270,   581.48003,    76.65352,  1717.18258,
2020-04-10 02:00:00,  1487.29316,   583.71008,    76.92618,  1719.45767,
2020-04-10 03:00:00,  1489.76507,   585.94385,    77.19925,  1721.72181,
2020-04-10 04:00:00,  1492.22839,   588.18133,    77.47271,  1723.97499,
2020-04-10 05:00:00,  1494.68310,   590.42250,    77.74657,  1726.21716,
2020-04-10 06:00:00,  1497.12914,   592.66734,    78.02082,  1728.44831,
2020-04-10 07:00:00,  1499.56650,   594.91584,    78.29547,  1730.66841,
2020-04-10 08:00:00,  1501.99512,   597.16800,    78.57051,  1732.87743,
2020-04-10 09:00:00,  1504.41499,   599.42380,    78.84593,  1735.07535,
2020-04-10 10:00:00,  1506.82605,   601.68322,    79.12174,  1737.26214,
2020-04-10 11:00:00,  1509.22828,   603.94625,    79.39794,  1739.43777,
2020-04-10 12:00:00,  1511.62164,   606.21288,    79.67453,  1741.60222,
2020-04-10 13:00:00,  1514.00610,   608.48310,    79.95149,  1743.75546,
2020-04-10 14:00:00,  1516.38162,   610.75689,    80.22883,  1745.89748,
2020-04-10 15:00:00,  1518.74817,   613.03423,    80.50656,  1748.02824,
2020-04-10 16:00:00,  1521.10572,   615.31512,    80.78466,  1750.14772,
2020-04-10 17:00:00,  1523.45422,   617.59955,    81.06313,  1752.25590,
2020-04-10 18:00:00,  1525.79366,   619.88749,    81.34198,  1754.35275,
2020-04-10 19:00:00,  1528.12400,   622.17893,    81.62119,  1756.43826,
2020-04-10 20:00:00,  1530.44519,   624.47386,    81.90078,  1758.51240,
2020-04-10 21:00:00,  1532.75722,   626.77227,    82.18074,  1760.57514,
2020-04-10 22:00:00,  1535.06005,   629.07415,    82.46106,  1762.62647,
2020-04-10 23:00:00,  1537.35365,   631.37947,    82.74174,  1764.66636,
2020-04-11 00:00:00,  1539.63798,   633.68823,    83.02279,  1766.69479,
2020-04-11 01:00:00,  1541.91302,   636.00040,    83.30419,  1768.71175,
2020-04-11 02:00:00,  1544.17873,   638.31599,    83.58596,  1770.71720,
2020-04-11 03:00:00,  1546.43509,   640.63497,    83.86808,  1772.71113,
2020-04-11 04:00:00,  1548.68206,   642.95732,    84.15055,  1774.69353,
2020-04-11 05:00:00,  1550.91961,   645.28305,    84.43338,  1776.66436,
2020-04-11 06:00:00,  1553.14772,   647.61212,    84.71656,  1778.62362,
2020-04-11 07:00:00,  1555.36635,   649.94453,    85.00008,  1780.57127,
2020-04-11 08:00:00,  1557.57547,   652.28026,    85.28396,  1782.50731,
2020-04-11 09:00:00,  1559.77506,   654.61930,    85.56818,  1784.43172,
2020-04-11 10:00:00,  1561.96509,   656.96164,    85.85274,  1786.34447,
2020-04-11 11:00:00,  1564.14552,   659.30725,    86.13764,  1788.24554,
2020-04-11 12:00:00,  1566.31634,   661.65613,    86.42289,  1790.13493,
2020-04-11 13:00:00,  1568.47750,   664.00825,    86.70847,  1792.01261,
2020-04-11 14:00:00,  1570.62899,   666.36362,    86.99438,  1793.87857,
2020-04-11 15:00:00,  1572.77078,   668.72221,    87.28063,  1795.73279,
2020-04-11 16:00:00,  1574.90284,   671.08400,    87.56721,  1797.57526,
2020-04-11 17:00:00,  1577.02514,   673.44898,    87.85412,  1799.40595,
2020-04-11 18:00:00,  1579.13766,   675.81715,    88.14136,  1801.22485,
2020-04-11 19:00:00,  1581.24037,   678.18847,    88.42893,  1803.03196,
2020-04-11 20:00:00,  1583.33324,   680.56294,    88.71682,  1804.82724,
2020-04-11 21:00:00,  1585.41625,   682.94055,    89.00503,  1806.61069,
2020-04-11 22:00:00,  1587.48938,   685.32128,    89.29356,  1808.38230,
2020-04-11 23:00:00,  1589.55259,   687.70511,    89.58241,  1810.14204,
2020-04-12 00:00:00,  1591.60587,   690.09202,    89.87158,  1811.88992,
