Date, Active, Recoveries, Deaths, Active+Infected, lambda, kappa,
2020-03-29 00:00:00,   820.00000,    91.00000,    20.00000,  1640.00000,     0.00000,     0.00526,
2020-03-29 01:00:00,   823.07214,    91.00000,    20.18004,  1642.07014,     0.02149,     0.00523,
2020-03-29 02:00:00,   826.07188,    91.06826,    20.36057,  1644.24242,     0.02439,     0.00520,
2020-03-29 03:00:00,   829.00491,    91.19980,    20.54160,  1646.51562,     0.02479,     0.00518,
2020-03-29 04:00:00,   831.87652,    91.39000,    20.72309,  1648.88837,     0.02484,     0.00515,
2020-03-29 05:00:00,   834.69162,    91.63457,    20.90505,  1651.35920,     0.02485,     0.00512,
2020-03-29 06:00:00,   837.45480,    91.92955,    21.08745,  1653.92653,     0.02485,     0.00510,
2020-03-29 07:00:00,   840.17031,    92.27128,    21.27028,  1656.58870,     0.02485,     0.00507,
2020-03-29 08:00:00,   842.84210,    92.65636,    21.45353,  1659.34396,     0.02485,     0.00504,
2020-03-29 09:00:00,   845.47386,    93.08165,    21.63720,  1662.19053,     0.02485,     0.00502,
2020-03-29 10:00:00,   848.06902,    93.54425,    21.82127,  1665.12653,     0.02485,     0.00499,
2020-03-29 11:00:00,   850.63076,    94.04147,    22.00573,  1668.15005,     0.02485,     0.00496,
2020-03-29 12:00:00,   853.16203,    94.57083,    22.19058,  1671.25916,     0.02485,     0.00494,
2020-03-29 13:00:00,   855.66559,    95.13004,    22.37581,  1674.45186,     0.02485,     0.00491,
2020-03-29 14:00:00,   858.14400,    95.71698,    22.56141,  1677.72617,     0.02485,     0.00489,
2020-03-29 15:00:00,   860.59964,    96.32969,    22.74738,  1681.08006,     0.02485,     0.00486,
2020-03-29 16:00:00,   863.03471,    96.96635,    22.93371,  1684.51150,     0.02485,     0.00483,
2020-03-29 17:00:00,   865.45128,    97.62531,    23.12039,  1688.01845,     0.02485,     0.00481,
2020-03-29 18:00:00,   867.85126,    98.30501,    23.30743,  1691.59889,     0.02485,     0.00478,
2020-03-29 19:00:00,   870.23642,    99.00404,    23.49482,  1695.25076,     0.02485,     0.00476,
2020-03-29 20:00:00,   872.60842,    99.72108,    23.68255,  1698.97204,     0.02485,     0.00473,
2020-03-29 21:00:00,   874.96879,   100.45492,    23.87062,  1702.76073,     0.02485,     0.00471,
2020-03-29 22:00:00,   877.31897,   101.20444,    24.05903,  1706.61481,     0.02485,     0.00468,
2020-03-29 23:00:00,   879.66029,   101.96860,    24.24777,  1710.53229,     0.02485,     0.00466,
2020-03-30 00:00:00,   881.99397,   102.74645,    24.43684,  1714.51122,     0.02485,     0.00464,
2020-03-30 01:00:00,   884.32117,   103.53711,    24.62624,  1718.54964,     0.02485,     0.00461,
2020-03-30 02:00:00,   886.64296,   104.33978,    24.81598,  1722.64563,     0.02485,     0.00459,
2020-03-30 03:00:00,   888.96034,   105.15370,    25.00603,  1726.79730,     0.02485,     0.00456,
2020-03-30 04:00:00,   891.27421,   105.97818,    25.19641,  1731.00278,     0.02485,     0.00454,
2020-03-30 05:00:00,   893.58545,   106.81259,    25.38712,  1735.26022,     0.02485,     0.00452,
2020-03-30 06:00:00,   895.89486,   107.65635,    25.57814,  1739.56781,     0.02485,     0.00449,
2020-03-30 07:00:00,   898.20316,   108.50891,    25.76949,  1743.92378,     0.02485,     0.00447,
2020-03-30 08:00:00,   900.51107,   109.36977,    25.96116,  1748.32637,     0.02485,     0.00444,
2020-03-30 09:00:00,   902.81921,   110.23848,    26.15314,  1752.77385,     0.02485,     0.00442,
2020-03-30 10:00:00,   905.12818,   111.11462,    26.34545,  1757.26455,     0.02485,     0.00440,
2020-03-30 11:00:00,   907.43854,   111.99779,    26.53807,  1761.79681,     0.02485,     0.00438,
2020-03-30 12:00:00,   909.75080,   112.88763,    26.73101,  1766.36900,     0.02485,     0.00435,
2020-03-30 13:00:00,   912.06544,   113.78383,    26.92426,  1770.97954,     0.02485,     0.00433,
2020-03-30 14:00:00,   914.38290,   114.68606,    27.11784,  1775.62688,     0.02485,     0.00431,
2020-03-30 15:00:00,   916.70358,   115.59406,    27.31173,  1780.30948,     0.02485,     0.00428,
2020-03-30 16:00:00,   919.02788,   116.50756,    27.50593,  1785.02586,     0.02485,     0.00426,
2020-03-30 17:00:00,   921.35614,   117.42633,    27.70046,  1789.77456,     0.02485,     0.00424,
2020-03-30 18:00:00,   923.68870,   118.35016,    27.89530,  1794.55417,     0.02485,     0.00422,
2020-03-30 19:00:00,   926.02584,   119.27883,    28.09046,  1799.36328,     0.02485,     0.00419,
2020-03-30 20:00:00,   928.36786,   120.21218,    28.28593,  1804.20054,     0.02485,     0.00417,
2020-03-30 21:00:00,   930.71501,   121.15002,    28.48173,  1809.06462,     0.02485,     0.00415,
2020-03-30 22:00:00,   933.06752,   122.09220,    28.67784,  1813.95422,     0.02485,     0.00413,
2020-03-30 23:00:00,   935.42563,   123.03858,    28.87427,  1818.86809,     0.02485,     0.00411,
2020-03-31 00:00:00,   937.78952,   123.98904,    29.07102,  1823.80499,     0.02485,     0.00409,
2020-03-31 01:00:00,   940.15938,   124.94344,    29.26810,  1828.76371,     0.02485,     0.00406,
2020-03-31 02:00:00,   942.53539,   125.90168,    29.46549,  1833.74309,     0.02485,     0.00404,
2020-03-31 03:00:00,   944.91770,   126.86366,    29.66320,  1838.74197,     0.02485,     0.00402,
2020-03-31 04:00:00,   947.30645,   127.82928,    29.86123,  1843.75925,     0.02485,     0.00400,
