Date, Active, Recoveries, Deaths, Active+Infected, lambda, kappa,
2020-04-18 00:00:00,  1944.00000,   685.00000,   129.00000,  4702.00000,     0.00000,     0.00370,
2020-04-18 01:00:00,  1945.56339,   685.00000,   129.30020,  4800.34105,     0.01807,     0.00369,
2020-04-18 02:00:00,  1947.05589,   685.13552,   129.60033,  4899.47373,     0.02052,     0.00368,
2020-04-18 03:00:00,  1948.48872,   685.39591,   129.90037,  4999.34326,     0.02085,     0.00366,
2020-04-18 04:00:00,  1949.87218,   685.77137,   130.20031,  5099.89292,     0.02089,     0.00365,
2020-04-18 05:00:00,  1951.21580,   686.25287,   130.50014,  5201.06436,     0.02090,     0.00364,
2020-04-18 06:00:00,  1952.52831,   686.83207,   130.79987,  5302.79784,     0.02090,     0.00362,
2020-04-18 07:00:00,  1953.81777,   687.50131,   131.09948,  5405.03255,     0.02090,     0.00361,
2020-04-18 08:00:00,  1955.09155,   688.25353,   131.39898,  5507.70678,     0.02090,     0.00360,
2020-04-18 09:00:00,  1956.35644,   689.08222,   131.69835,  5610.75826,     0.02090,     0.00358,
2020-04-18 10:00:00,  1957.61866,   689.98141,   131.99761,  5714.12428,     0.02090,     0.00357,
2020-04-18 11:00:00,  1958.88391,   690.94559,   132.29675,  5817.74199,     0.02090,     0.00356,
2020-04-18 12:00:00,  1960.15739,   691.96968,   132.59576,  5921.54854,     0.02090,     0.00354,
2020-04-18 13:00:00,  1961.44386,   693.04904,   132.89466,  6025.48130,     0.02090,     0.00353,
2020-04-18 14:00:00,  1962.74765,   694.17936,   133.19344,  6129.47803,     0.02090,     0.00352,
2020-04-18 15:00:00,  1964.07273,   695.35671,   133.49211,  6233.47703,     0.02090,     0.00350,
2020-04-18 16:00:00,  1965.42267,   696.57747,   133.79067,  6337.41730,     0.02090,     0.00349,
2020-04-18 17:00:00,  1966.80073,   697.83829,   134.08913,  6441.23870,     0.02090,     0.00348,
2020-04-18 18:00:00,  1968.20984,   699.13612,   134.38748,  6544.88204,     0.02090,     0.00347,
2020-04-18 19:00:00,  1969.65267,   700.46814,   134.68574,  6648.28923,     0.02090,     0.00345,
2020-04-18 20:00:00,  1971.13160,   701.83175,   134.98391,  6751.40338,     0.02090,     0.00344,
2020-04-18 21:00:00,  1972.64876,   703.22459,   135.28199,  6854.16892,     0.02090,     0.00343,
2020-04-18 22:00:00,  1974.20605,   704.64447,   135.57999,  6956.53163,     0.02090,     0.00341,
