Date, Active, Recoveries, Deaths, Infected,
2020-03-25 09:36:00,   391.62173,    48.51443,    10.08606,   806.05447,
2020-03-25 12:00:00,   398.18819,    50.08978,    10.27709,   817.03288,
2020-03-25 14:24:00,   404.80210,    51.70232,    10.47131,   828.01654,
2020-03-25 16:48:00,   411.46211,    53.35251,    10.66872,   839.00239,
2020-03-25 19:12:00,   418.16688,    55.04078,    10.86937,   849.98734,
2020-03-25 21:36:00,   424.91500,    56.76759,    11.07326,   860.96833,
2020-03-26 00:00:00,   431.70507,    58.53335,    11.28042,   871.94225,
2020-03-26 02:24:00,   438.53564,    60.33849,    11.49086,   882.90604,
2020-03-26 04:48:00,   445.40524,    62.18345,    11.70462,   893.85662,
2020-03-26 07:12:00,   452.31239,    64.06861,    11.92169,   904.79092,
2020-03-26 09:36:00,   459.25556,    65.99440,    12.14211,   915.70587,
2020-03-26 12:00:00,   466.23322,    67.96122,    12.36589,   926.59841,
2020-03-26 14:24:00,   473.24381,    69.96944,    12.59305,   937.46550,
2020-03-26 16:48:00,   480.28576,    72.01945,    12.82359,   948.30412,
2020-03-26 19:12:00,   487.35745,    74.11163,    13.05754,   959.11124,
2020-03-26 21:36:00,   494.45728,    76.24634,    13.29491,   969.88386,
2020-03-27 00:00:00,   501.58361,    78.42394,    13.53571,   980.61900,
2020-03-27 02:24:00,   508.73478,    80.64478,    13.77995,   991.31369,
2020-03-27 04:48:00,   515.90912,    82.90920,    14.02765,  1001.96500,
2020-03-27 07:12:00,   523.10496,    85.21752,    14.27882,  1012.57001,
2020-03-27 09:36:00,   530.32059,    87.57007,    14.53346,  1023.12583,
2020-03-27 12:00:00,   537.55430,    89.96715,    14.79159,  1033.62958,
2020-03-27 14:24:00,   544.80437,    92.40907,    15.05321,  1044.07843,
2020-03-27 16:48:00,   552.06907,    94.89612,    15.31832,  1054.46957,
2020-03-27 19:12:00,   559.34664,    97.42859,    15.58695,  1064.80023,
2020-03-27 21:36:00,   566.63535,   100.00672,    15.85909,  1075.06766,
2020-03-28 00:00:00,   573.93342,   102.63080,    16.13474,  1085.26915,
2020-03-28 02:24:00,   581.23910,   105.30107,    16.41392,  1095.40202,
2020-03-28 04:48:00,   588.55060,   108.01776,    16.69662,  1105.46364,
2020-03-28 07:12:00,   595.86614,   110.78110,    16.98284,  1115.45140,
2020-03-28 09:36:00,   603.18395,   113.59131,    17.27260,  1125.36275,
2020-03-28 12:00:00,   610.50224,   116.44859,    17.56588,  1135.19515,
2020-03-28 14:24:00,   617.81922,   119.35313,    17.86269,  1144.94615,
2020-03-28 16:48:00,   625.13310,   122.30512,    18.16302,  1154.61329,
2020-03-28 19:12:00,   632.44210,   125.30473,    18.46688,  1164.19419,
2020-03-28 21:36:00,   639.74442,   128.35211,    18.77425,  1173.68650,
2020-03-29 00:00:00,   647.03829,   131.44740,    19.08515,  1183.08791,
2020-03-29 02:24:00,   654.32191,   134.59075,    19.39956,  1192.39618,
2020-03-29 04:48:00,   661.59351,   137.78227,    19.71747,  1201.60909,
2020-03-29 07:12:00,   668.85132,   141.02208,    20.03889,  1210.72449,
2020-03-29 09:36:00,   676.09356,   144.31027,    20.36379,  1219.74027,
2020-03-29 12:00:00,   683.31848,   147.64692,    20.69218,  1228.65436,
2020-03-29 14:24:00,   690.52432,   151.03212,    21.02405,  1237.46477,
2020-03-29 16:48:00,   697.70934,   154.46591,    21.35938,  1246.16953,
2020-03-29 19:12:00,   704.87180,   157.94836,    21.69817,  1254.76674,
2020-03-29 21:36:00,   712.00998,   161.47949,    22.04040,  1263.25455,
2020-03-30 00:00:00,   719.12215,   165.05933,    22.38607,  1271.63115,
2020-03-30 02:24:00,   726.20663,   168.68789,    22.73515,  1279.89481,
2020-03-30 04:48:00,   733.26171,   172.36517,    23.08763,  1288.04382,
2020-03-30 07:12:00,   740.28572,   176.09115,    23.44351,  1296.07656,
2020-03-30 09:36:00,   747.27701,   179.86581,    23.80275,  1303.99144,
2020-03-30 12:00:00,   754.23391,   183.68912,    24.16536,  1311.78693,
2020-03-30 14:24:00,   761.15482,   187.56101,    24.53130,  1319.46156,
2020-03-30 16:48:00,   768.03810,   191.48143,    24.90057,  1327.01392,
2020-03-30 19:12:00,   774.88216,   195.45030,    25.27314,  1334.44263,
2020-03-30 21:36:00,   781.68543,   199.46753,    25.64899,  1341.74641,
2020-03-31 00:00:00,   788.44634,   203.53303,    26.02811,  1348.92398,
2020-03-31 02:24:00,   795.16336,   207.64668,    26.41047,  1355.97418,
2020-03-31 04:48:00,   801.83496,   211.80835,    26.79605,  1362.89584,
2020-03-31 07:12:00,   808.45965,   216.01791,    27.18482,  1369.68790,
2020-03-31 09:36:00,   815.03594,   220.27522,    27.57678,  1376.34932,
2020-03-31 12:00:00,   821.56239,   224.58011,    27.97188,  1382.87914,
2020-03-31 14:24:00,   828.03755,   228.93240,    28.37011,  1389.27643,
2020-03-31 16:48:00,   834.46002,   233.33193,    28.77144,  1395.54034,
2020-03-31 19:12:00,   840.82842,   237.77848,    29.17585,  1401.67007,
2020-03-31 21:36:00,   847.14137,   242.27186,    29.58330,  1407.66485,
2020-04-01 00:00:00,   853.39753,   246.81185,    29.99377,  1413.52400,
2020-04-01 02:24:00,   859.59561,   251.39822,    30.40724,  1419.24688,
2020-04-01 04:48:00,   865.73430,   256.03072,    30.82368,  1424.83289,
2020-04-01 07:12:00,   871.81235,   260.70910,    31.24305,  1430.28149,
2020-04-01 09:36:00,   877.82852,   265.43311,    31.66532,  1435.59222,
2020-04-01 12:00:00,   883.78160,   270.20247,    32.09047,  1440.76464,
2020-04-01 14:24:00,   889.67042,   275.01690,    32.51846,  1445.79836,
2020-04-01 16:48:00,   895.49380,   279.87610,    32.94927,  1450.69308,
2020-04-01 19:12:00,   901.25064,   284.77976,    33.38286,  1455.44850,
2020-04-01 21:36:00,   906.93983,   289.72759,    33.81920,  1460.06441,
2020-04-02 00:00:00,   912.56029,   294.71924,    34.25825,  1464.54063,
2020-04-02 02:24:00,   918.11099,   299.75438,    34.69998,  1468.87703,
2020-04-02 04:48:00,   923.59092,   304.83268,    35.14436,  1473.07355,
2020-04-02 07:12:00,   928.99908,   309.95377,    35.59136,  1477.13015,
2020-04-02 09:36:00,   934.33452,   315.11730,    36.04093,  1481.04685,
2020-04-02 12:00:00,   939.59633,   320.32289,    36.49305,  1484.82372,
2020-04-02 14:24:00,   944.78359,   325.57016,    36.94767,  1488.46086,
2020-04-02 16:48:00,   949.89544,   330.85872,    37.40476,  1491.95844,
2020-04-02 19:12:00,   954.93105,   336.18818,    37.86429,  1495.31665,
2020-04-02 21:36:00,   959.88960,   341.55812,    38.32621,  1498.53575,
2020-04-03 00:00:00,   964.77032,   346.96813,    38.79049,  1501.61602,
2020-04-03 02:24:00,   969.57247,   352.41780,    39.25709,  1504.55779,
2020-04-03 04:48:00,   974.29531,   357.90668,    39.72598,  1507.36143,
2020-04-03 07:12:00,   978.93817,   363.43434,    40.19711,  1510.02735,
2020-04-03 09:36:00,   983.50038,   369.00034,    40.67044,  1512.55602,
2020-04-03 12:00:00,   987.98132,   374.60421,    41.14595,  1514.94792,
2020-04-03 14:24:00,   992.38038,   380.24551,    41.62357,  1517.20357,
2020-04-03 16:48:00,   996.69700,   385.92376,    42.10329,  1519.32356,
2020-04-03 19:12:00,  1000.93064,   391.63849,    42.58505,  1521.30847,
2020-04-03 21:36:00,  1005.08078,   397.38922,    43.06882,  1523.15896,
2020-04-04 00:00:00,  1009.14696,   403.17546,    43.55455,  1524.87570,
2020-04-04 02:24:00,  1013.12871,   408.99672,    44.04221,  1526.45939,
2020-04-04 04:48:00,  1017.02562,   414.85250,    44.53176,  1527.91077,
2020-04-04 07:12:00,  1020.83729,   420.74231,    45.02315,  1529.23063,
2020-04-04 09:36:00,  1024.56336,   426.66562,    45.51634,  1530.41976,
2020-04-04 12:00:00,  1028.20349,   432.62193,    46.01129,  1531.47901,
2020-04-04 14:24:00,  1031.75738,   438.61071,    46.50796,  1532.40923,
2020-04-04 16:48:00,  1035.22476,   444.63144,    47.00631,  1533.21133,
2020-04-04 19:12:00,  1038.60536,   450.68360,    47.50629,  1533.88622,
2020-04-04 21:36:00,  1041.89897,   456.76665,    48.00786,  1534.43486,
2020-04-05 00:00:00,  1045.10539,   462.88004,    48.51099,  1534.85821,
2020-04-05 02:24:00,  1048.22447,   469.02325,    49.01562,  1535.15728,
2020-04-05 04:48:00,  1051.25605,   475.19573,    49.52173,  1535.33311,
2020-04-05 07:12:00,  1054.20002,   481.39692,    50.02925,  1535.38672,
2020-04-05 09:36:00,  1057.05631,   487.62627,    50.53816,  1535.31920,
2020-04-05 12:00:00,  1059.82484,   493.88324,    51.04841,  1535.13165,
2020-04-05 14:24:00,  1062.50559,   500.16726,    51.55996,  1534.82516,
2020-04-05 16:48:00,  1065.09855,   506.47777,    52.07276,  1534.40089,
2020-04-05 19:12:00,  1067.60373,   512.81421,    52.58677,  1533.85998,
2020-04-05 21:36:00,  1070.02118,   519.17601,    53.10196,  1533.20361,
2020-04-06 00:00:00,  1072.35096,   525.56260,    53.61827,  1532.43296,
2020-04-06 02:24:00,  1074.59316,   531.97342,    54.13567,  1531.54925,
2020-04-06 04:48:00,  1076.74791,   538.40790,    54.65411,  1530.55369,
2020-04-06 07:12:00,  1078.81533,   544.86545,    55.17355,  1529.44753,
2020-04-06 09:36:00,  1080.79559,   551.34552,    55.69395,  1528.23202,
2020-04-06 12:00:00,  1082.68887,   557.84751,    56.21527,  1526.90843,
2020-04-06 14:24:00,  1084.49539,   564.37085,    56.73746,  1525.47803,
2020-04-06 16:48:00,  1086.21536,   570.91498,    57.26049,  1523.94212,
2020-04-06 19:12:00,  1087.84905,   577.47930,    57.78430,  1522.30200,
2020-04-06 21:36:00,  1089.39672,   584.06324,    58.30887,  1520.55899,
2020-04-07 00:00:00,  1090.85866,   590.66623,    58.83415,  1518.71440,
2020-04-07 02:24:00,  1092.23520,   597.28767,    59.36009,  1516.76958,
2020-04-07 04:48:00,  1093.52666,   603.92700,    59.88666,  1514.72586,
2020-04-07 07:12:00,  1094.73339,   610.58364,    60.41381,  1512.58460,
2020-04-07 09:36:00,  1095.85577,   617.25700,    60.94151,  1510.34714,
2020-04-07 12:00:00,  1096.89419,   623.94652,    61.46972,  1508.01486,
2020-04-07 14:24:00,  1097.84906,   630.65160,    61.99838,  1505.58913,
2020-04-07 16:48:00,  1098.72081,   637.37169,    62.52747,  1503.07131,
2020-04-07 19:12:00,  1099.50988,   644.10619,    63.05695,  1500.46278,
2020-04-07 21:36:00,  1100.21673,   650.85455,    63.58676,  1497.76494,
2020-04-08 00:00:00,  1100.84185,   657.61618,    64.11688,  1494.97915,
2020-04-08 02:24:00,  1101.38572,   664.39051,    64.64727,  1492.10682,
2020-04-08 04:48:00,  1101.84886,   671.17698,    65.17788,  1489.14933,
2020-04-08 07:12:00,  1102.23179,   677.97502,    65.70868,  1486.10808,
2020-04-08 09:36:00,  1102.53506,   684.78407,    66.23963,  1482.98445,
2020-04-08 12:00:00,  1102.75922,   691.60355,    66.77068,  1479.77984,
2020-04-08 14:24:00,  1102.90485,   698.43291,    67.30181,  1476.49564,
2020-04-08 16:48:00,  1102.97251,   705.27159,    67.83298,  1473.13325,
2020-04-08 19:12:00,  1102.96282,   712.11904,    68.36414,  1469.69405,
2020-04-08 21:36:00,  1102.87639,   718.97470,    68.89526,  1466.17944,
2020-04-09 00:00:00,  1102.71382,   725.83801,    69.42631,  1462.59080,
