Date, Active, Recoveries, Deaths, Active+Infected, lambda, kappa,
2020-04-21 00:00:00,  2044.00000,   840.00000,   147.00000,  5075.00000,     0.00000,     0.00457,
2020-04-21 01:00:00,  2050.95071,   840.00000,   147.39018,  5076.69246,     0.01601,     0.00455,
2020-04-21 02:00:00,  2057.76191,   840.12667,   147.78049,  5078.27487,     0.01818,     0.00453,
2020-04-21 03:00:00,  2064.44303,   840.37068,   148.17090,  5079.75652,     0.01848,     0.00451,
2020-04-21 04:00:00,  2071.00279,   840.72341,   148.56137,  5081.14602,     0.01852,     0.00449,
2020-04-21 05:00:00,  2077.44927,   841.17688,   148.95190,  5082.45136,     0.01852,     0.00447,
2020-04-21 06:00:00,  2083.78996,   841.72369,   149.34244,  5083.67988,     0.01853,     0.00445,
2020-04-21 07:00:00,  2090.03178,   842.35702,   149.73298,  5084.83841,     0.01853,     0.00443,
2020-04-21 08:00:00,  2096.18113,   843.07055,   150.12349,  5085.93324,     0.01853,     0.00441,
2020-04-21 09:00:00,  2102.24397,   843.85843,   150.51396,  5086.97021,     0.01853,     0.00439,
2020-04-21 10:00:00,  2108.22577,   844.71526,   150.90437,  5087.95467,     0.01853,     0.00437,
2020-04-21 11:00:00,  2114.13161,   845.63604,   151.29469,  5088.89162,     0.01853,     0.00435,
2020-04-21 12:00:00,  2119.96621,   846.61616,   151.68492,  5089.78563,     0.01853,     0.00433,
2020-04-21 13:00:00,  2125.73391,   847.65134,   152.07504,  5090.64095,     0.01853,     0.00431,
2020-04-21 14:00:00,  2131.43874,   848.73766,   152.46503,  5091.46150,     0.01853,     0.00429,
2020-04-21 15:00:00,  2137.08441,   849.87146,   152.85487,  5092.25089,     0.01853,     0.00427,
2020-04-21 16:00:00,  2142.67439,   851.04938,   153.24456,  5093.01245,     0.01853,     0.00425,
2020-04-21 17:00:00,  2148.21185,   852.26831,   153.63409,  5093.74927,     0.01853,     0.00423,
2020-04-21 18:00:00,  2153.69975,   853.52538,   154.02343,  5094.46420,     0.01853,     0.00421,
2020-04-21 19:00:00,  2159.14081,   854.81794,   154.41258,  5095.15985,     0.01853,     0.00419,
2020-04-21 20:00:00,  2164.53758,   856.14352,   154.80154,  5095.83865,     0.01853,     0.00417,
2020-04-21 21:00:00,  2169.89237,   857.49989,   155.19028,  5096.50283,     0.01853,     0.00415,
2020-04-21 22:00:00,  2175.20737,   858.88493,   155.57880,  5097.15444,     0.01853,     0.00414,
2020-04-21 23:00:00,  2180.48458,   860.29673,   155.96709,  5097.79540,     0.01853,     0.00412,
2020-04-22 00:00:00,  2185.72585,   861.73349,   156.35514,  5098.42744,     0.01853,     0.00410,
2020-04-22 01:00:00,  2190.93290,   863.19358,   156.74295,  5099.05220,     0.01853,     0.00408,
2020-04-22 02:00:00,  2196.10733,   864.67548,   157.13050,  5099.67114,     0.01853,     0.00406,
2020-04-22 03:00:00,  2201.25061,   866.17777,   157.51779,  5100.28565,     0.01853,     0.00404,
2020-04-22 04:00:00,  2206.36410,   867.69917,   157.90481,  5100.89699,     0.01853,     0.00402,
2020-04-22 05:00:00,  2211.44909,   869.23848,   158.29155,  5101.50633,     0.01853,     0.00401,
2020-04-22 06:00:00,  2216.50674,   870.79459,   158.67801,  5102.11473,     0.01853,     0.00399,
2020-04-22 07:00:00,  2221.53814,   872.36648,   159.06418,  5102.72320,     0.01853,     0.00397,
2020-04-22 08:00:00,  2226.54431,   873.95322,   159.45005,  5103.33263,     0.01853,     0.00395,
2020-04-22 09:00:00,  2231.52618,   875.55392,   159.83562,  5103.94387,     0.01853,     0.00393,
2020-04-22 10:00:00,  2236.48464,   877.16779,   160.22088,  5104.55770,     0.01853,     0.00391,
2020-04-22 11:00:00,  2241.42048,   878.79408,   160.60583,  5105.17481,     0.01853,     0.00390,
2020-04-22 12:00:00,  2246.33447,   880.43211,   160.99046,  5105.79586,     0.01853,     0.00388,
2020-04-22 13:00:00,  2251.22730,   882.08125,   161.37476,  5106.42146,     0.01853,     0.00386,
2020-04-22 14:00:00,  2256.09963,   883.74090,   161.75874,  5107.05216,     0.01853,     0.00384,
2020-04-22 15:00:00,  2260.95207,   885.41054,   162.14238,  5107.68847,     0.01853,     0.00383,
2020-04-22 16:00:00,  2265.78517,   887.08965,   162.52568,  5108.33085,     0.01853,     0.00381,
2020-04-22 17:00:00,  2270.59947,   888.77779,   162.90864,  5108.97974,     0.01853,     0.00379,
2020-04-22 18:00:00,  2275.39546,   890.47451,   163.29125,  5109.63553,     0.01853,     0.00377,
2020-04-22 19:00:00,  2280.17359,   892.17944,   163.67350,  5110.29857,     0.01853,     0.00376,
2020-04-22 20:00:00,  2284.93431,   893.89220,   164.05540,  5110.96922,     0.01853,     0.00374,
2020-04-22 21:00:00,  2289.67800,   895.61246,   164.43694,  5111.64776,     0.01853,     0.00372,
2020-04-22 22:00:00,  2294.40505,   897.33991,   164.81811,  5112.33448,     0.01853,     0.00371,
2020-04-22 23:00:00,  2299.11580,   899.07425,   165.19892,  5113.02963,     0.01853,     0.00369,
2020-04-23 00:00:00,  2303.81059,   900.81523,   165.57935,  5113.73346,     0.01853,     0.00367,
2020-04-23 01:00:00,  2308.48972,   902.56260,   165.95940,  5114.44617,     0.01853,     0.00366,
2020-04-23 02:00:00,  2313.15349,   904.31613,   166.33907,  5115.16797,     0.01853,     0.00364,
2020-04-23 03:00:00,  2317.80217,   906.07561,   166.71836,  5115.89903,     0.01853,     0.00362,
2020-04-23 04:00:00,  2322.43602,   907.84084,   167.09726,  5116.63951,     0.01853,     0.00361,
2020-04-23 05:00:00,  2327.05528,   909.61164,   167.47576,  5117.38957,     0.01853,     0.00359,
2020-04-23 06:00:00,  2331.66017,   911.38785,   167.85388,  5118.14934,     0.01853,     0.00357,
2020-04-23 07:00:00,  2336.25092,   913.16931,   168.23159,  5118.91895,     0.01853,     0.00356,
2020-04-23 08:00:00,  2340.82774,   914.95588,   168.60890,  5119.69852,     0.01853,     0.00354,
2020-04-23 09:00:00,  2345.39080,   916.74743,   168.98581,  5120.48813,     0.01853,     0.00352,
