Date, Active, Recoveries, Deaths, Active+Infected, lambda, kappa,
2020-03-27 00:00:00,   589.00000,    72.00000,    13.00000,  1178.00000,     0.00000,     0.00499,
2020-03-27 01:00:00,   593.44974,    72.00000,    13.12301,  1179.25515,     0.02019,     0.00497,
2020-03-27 02:00:00,   597.82762,    72.04634,    13.24687,  1180.48977,     0.02293,     0.00494,
2020-03-27 03:00:00,   602.13710,    72.13597,    13.37156,  1181.70665,     0.02330,     0.00492,
2020-03-27 04:00:00,   606.38145,    72.26603,    13.49707,  1182.90840,     0.02335,     0.00489,
2020-03-27 05:00:00,   610.56373,    72.43387,    13.62339,  1184.09744,     0.02335,     0.00487,
2020-03-27 06:00:00,   614.68680,    72.63700,    13.75050,  1185.27599,     0.02335,     0.00485,
2020-03-27 07:00:00,   618.75337,    72.87313,    13.87839,  1186.44612,     0.02335,     0.00482,
2020-03-27 08:00:00,   622.76598,    73.14009,    14.00705,  1187.60976,     0.02335,     0.00480,
2020-03-27 09:00:00,   626.72699,    73.43589,    14.13646,  1188.76865,     0.02335,     0.00477,
2020-03-27 10:00:00,   630.63864,    73.75867,    14.26662,  1189.92444,     0.02335,     0.00475,
2020-03-27 11:00:00,   634.50305,    74.10670,    14.39751,  1191.07863,     0.02335,     0.00473,
2020-03-27 12:00:00,   638.32217,    74.47835,    14.52913,  1192.23260,     0.02335,     0.00470,
2020-03-27 13:00:00,   642.09788,    74.87214,    14.66145,  1193.38763,     0.02335,     0.00468,
2020-03-27 14:00:00,   645.83191,    75.28667,    14.79448,  1194.54489,     0.02335,     0.00466,
2020-03-27 15:00:00,   649.52591,    75.72065,    14.92821,  1195.70546,     0.02335,     0.00463,
2020-03-27 16:00:00,   653.18143,    76.17287,    15.06261,  1196.87033,     0.02335,     0.00461,
2020-03-27 17:00:00,   656.79992,    76.64221,    15.19770,  1198.04040,     0.02335,     0.00459,
2020-03-27 18:00:00,   660.38276,    77.12764,    15.33345,  1199.21651,     0.02335,     0.00456,
2020-03-27 19:00:00,   663.93124,    77.62820,    15.46987,  1200.39941,     0.02335,     0.00454,
2020-03-27 20:00:00,   667.44658,    78.14298,    15.60693,  1201.58979,     0.02335,     0.00452,
2020-03-27 21:00:00,   670.92995,    78.67115,    15.74465,  1202.78830,     0.02335,     0.00450,
2020-03-27 22:00:00,   674.38242,    79.21195,    15.88299,  1203.99549,     0.02335,     0.00447,
2020-03-27 23:00:00,   677.80503,    79.76465,    16.02197,  1205.21190,     0.02335,     0.00445,
2020-03-28 00:00:00,   681.19875,    80.32859,    16.16158,  1206.43799,     0.02335,     0.00443,
2020-03-28 01:00:00,   684.56451,    80.90315,    16.30180,  1207.67419,     0.02335,     0.00441,
2020-03-28 02:00:00,   687.90318,    81.48775,    16.44263,  1208.92090,     0.02335,     0.00439,
2020-03-28 03:00:00,   691.21559,    82.08187,    16.58407,  1210.17846,     0.02335,     0.00436,
2020-03-28 04:00:00,   694.50253,    82.68501,    16.72611,  1211.44717,     0.02335,     0.00434,
2020-03-28 05:00:00,   697.76475,    83.29670,    16.86874,  1212.72733,     0.02335,     0.00432,
2020-03-28 06:00:00,   701.00295,    83.91653,    17.01196,  1214.01917,     0.02335,     0.00430,
2020-03-28 07:00:00,   704.21783,    84.54409,    17.15576,  1215.32292,     0.02335,     0.00428,
2020-03-28 08:00:00,   707.41001,    85.17903,    17.30014,  1216.63877,     0.02335,     0.00426,
2020-03-28 09:00:00,   710.58013,    85.82099,    17.44508,  1217.96689,     0.02335,     0.00423,
2020-03-28 10:00:00,   713.72876,    86.46966,    17.59060,  1219.30744,     0.02335,     0.00421,
2020-03-28 11:00:00,   716.85647,    87.12475,    17.73667,  1220.66053,     0.02335,     0.00419,
2020-03-28 12:00:00,   719.96379,    87.78598,    17.88330,  1222.02628,     0.02335,     0.00417,
2020-03-28 13:00:00,   723.05125,    88.45309,    18.03049,  1223.40479,     0.02335,     0.00415,
2020-03-28 14:00:00,   726.11932,    89.12586,    18.17822,  1224.79612,     0.02335,     0.00413,
2020-03-28 15:00:00,   729.16849,    89.80407,    18.32649,  1226.20034,     0.02335,     0.00411,
2020-03-28 16:00:00,   732.19922,    90.48750,    18.47530,  1227.61749,     0.02335,     0.00409,
2020-03-28 17:00:00,   735.21192,    91.17597,    18.62464,  1229.04762,     0.02335,     0.00407,
2020-03-28 18:00:00,   738.20704,    91.86931,    18.77452,  1230.49075,     0.02335,     0.00405,
2020-03-28 19:00:00,   741.18496,    92.56735,    18.92492,  1231.94689,     0.02335,     0.00403,
2020-03-28 20:00:00,   744.14609,    93.26993,    19.07584,  1233.41605,     0.02335,     0.00401,
2020-03-28 21:00:00,   747.09079,    93.97692,    19.22727,  1234.89822,     0.02335,     0.00399,
2020-03-28 22:00:00,   750.01944,    94.68818,    19.37922,  1236.39339,     0.02335,     0.00397,
2020-03-28 23:00:00,   752.93238,    95.40359,    19.53168,  1237.90155,     0.02335,     0.00395,
2020-03-29 00:00:00,   755.82995,    96.12304,    19.68465,  1239.42267,     0.02335,     0.00393,
2020-03-29 01:00:00,   758.71249,    96.84641,    19.83812,  1240.95671,     0.02335,     0.00391,
2020-03-29 02:00:00,   761.58030,    97.57362,    19.99208,  1242.50365,     0.02335,     0.00389,
2020-03-29 03:00:00,   764.43371,    98.30456,    20.14654,  1244.06344,     0.02335,     0.00387,
2020-03-29 04:00:00,   767.27302,    99.03916,    20.30149,  1245.63603,     0.02335,     0.00385,
2020-03-29 05:00:00,   770.09850,    99.77732,    20.45693,  1247.22137,     0.02335,     0.00383,
2020-03-29 06:00:00,   772.91046,   100.51898,    20.61286,  1248.81942,     0.02335,     0.00381,
