Date, Active, Recoveries, Deaths, Active+Infected, lambda, kappa,
2020-04-21 00:00:00,  2044.00000,   840.00000,   147.00000,  5075.00000,     0.00000,     0.00392,
2020-04-21 01:00:00,  2051.17282,   840.00000,   147.33462,  5075.48653,     0.01551,     0.00391,
2020-04-21 02:00:00,  2058.20567,   840.12281,   147.66988,  5075.87661,     0.01761,     0.00389,
2020-04-21 03:00:00,  2065.10770,   840.35940,   148.00575,  5076.17912,     0.01790,     0.00388,
2020-04-21 04:00:00,  2071.88739,   840.70144,   148.34221,  5076.40228,     0.01793,     0.00386,
2020-04-21 05:00:00,  2078.55259,   841.14118,   148.67924,  5076.55366,     0.01794,     0.00385,
2020-04-21 06:00:00,  2085.11060,   841.67148,   149.01682,  5076.64027,     0.01794,     0.00383,
2020-04-21 07:00:00,  2091.56813,   842.28572,   149.35493,  5076.66858,     0.01794,     0.00382,
2020-04-21 08:00:00,  2097.93144,   842.97779,   149.69355,  5076.64458,     0.01794,     0.00380,
2020-04-21 09:00:00,  2104.20631,   843.74203,   150.03266,  5076.57376,     0.01794,     0.00379,
2020-04-21 10:00:00,  2110.39808,   844.57319,   150.37225,  5076.46124,     0.01794,     0.00377,
2020-04-21 11:00:00,  2116.51171,   845.46646,   150.71230,  5076.31169,     0.01794,     0.00376,
2020-04-21 12:00:00,  2122.55179,   846.41734,   151.05279,  5076.12944,     0.01794,     0.00374,
2020-04-21 13:00:00,  2128.52257,   847.42172,   151.39373,  5075.91850,     0.01794,     0.00373,
2020-04-21 14:00:00,  2134.42797,   848.47577,   151.73508,  5075.68252,     0.01794,     0.00371,
2020-04-21 15:00:00,  2140.27164,   849.57597,   152.07684,  5075.42492,     0.01794,     0.00370,
2020-04-21 16:00:00,  2146.05696,   850.71905,   152.41900,  5075.14879,     0.01794,     0.00368,
2020-04-21 17:00:00,  2151.78704,   851.90199,   152.76154,  5074.85702,     0.01794,     0.00367,
2020-04-21 18:00:00,  2157.46477,   853.12203,   153.10446,  5074.55225,     0.01794,     0.00365,
2020-04-21 19:00:00,  2163.09284,   854.37657,   153.44775,  5074.23691,     0.01794,     0.00364,
2020-04-21 20:00:00,  2168.67373,   855.66326,   153.79139,  5073.91324,     0.01794,     0.00363,
2020-04-21 21:00:00,  2174.20973,   856.97989,   154.13537,  5073.58330,     0.01794,     0.00361,
2020-04-21 22:00:00,  2179.70297,   858.32445,   154.47969,  5073.24897,     0.01794,     0.00360,
2020-04-21 23:00:00,  2185.15544,   859.69505,   154.82435,  5072.91198,     0.01794,     0.00358,
2020-04-22 00:00:00,  2190.56895,   861.08997,   155.16932,  5072.57394,     0.01794,     0.00357,
2020-04-22 01:00:00,  2195.94522,   862.50761,   155.51461,  5072.23631,     0.01794,     0.00356,
2020-04-22 02:00:00,  2201.28581,   863.94650,   155.86020,  5071.90042,     0.01794,     0.00354,
2020-04-22 03:00:00,  2206.59219,   865.40527,   156.20609,  5071.56750,     0.01794,     0.00353,
2020-04-22 04:00:00,  2211.86571,   866.88268,   156.55227,  5071.23868,     0.01794,     0.00351,
2020-04-22 05:00:00,  2217.10764,   868.37755,   156.89873,  5070.91499,     0.01794,     0.00350,
2020-04-22 06:00:00,  2222.31914,   869.88881,   157.24547,  5070.59736,     0.01794,     0.00349,
2020-04-22 07:00:00,  2227.50130,   871.41548,   157.59249,  5070.28667,     0.01794,     0.00347,
2020-04-22 08:00:00,  2232.65513,   872.95663,   157.93977,  5069.98369,     0.01794,     0.00346,
2020-04-22 09:00:00,  2237.78157,   874.51142,   158.28731,  5069.68915,     0.01794,     0.00345,
2020-04-22 10:00:00,  2242.88150,   876.07908,   158.63510,  5069.40369,     0.01794,     0.00343,
2020-04-22 11:00:00,  2247.95574,   877.65887,   158.98314,  5069.12791,     0.01794,     0.00342,
2020-04-22 12:00:00,  2253.00504,   879.25014,   159.33142,  5068.86235,     0.01794,     0.00341,
2020-04-22 13:00:00,  2258.03011,   880.85227,   159.67994,  5068.60750,     0.01794,     0.00339,
2020-04-22 14:00:00,  2263.03161,   882.46468,   160.02869,  5068.36381,     0.01794,     0.00338,
2020-04-22 15:00:00,  2268.01015,   884.08685,   160.37766,  5068.13168,     0.01794,     0.00337,
2020-04-22 16:00:00,  2272.96633,   885.71830,   160.72686,  5067.91146,     0.01794,     0.00335,
2020-04-22 17:00:00,  2277.90067,   887.35858,   161.07628,  5067.70349,     0.01794,     0.00334,
2020-04-22 18:00:00,  2282.81367,   889.00727,   161.42590,  5067.50806,     0.01794,     0.00333,
2020-04-22 19:00:00,  2287.70582,   890.66398,   161.77573,  5067.32544,     0.01794,     0.00331,
2020-04-22 20:00:00,  2292.57755,   892.32837,   162.12577,  5067.15585,     0.01794,     0.00330,
2020-04-22 21:00:00,  2297.42927,   894.00011,   162.47600,  5066.99951,     0.01794,     0.00329,
2020-04-22 22:00:00,  2302.26139,   895.67888,   162.82643,  5066.85661,     0.01794,     0.00327,
2020-04-22 23:00:00,  2307.07426,   897.36441,   163.17704,  5066.72730,     0.01794,     0.00326,
2020-04-23 00:00:00,  2311.86824,   899.05644,   163.52784,  5066.61173,     0.01794,     0.00325,
2020-04-23 01:00:00,  2316.64364,   900.75474,   163.87882,  5066.51002,     0.01794,     0.00324,
2020-04-23 02:00:00,  2321.40077,   902.45906,   164.22998,  5066.42229,     0.01794,     0.00322,
2020-04-23 03:00:00,  2326.13993,   904.16922,   164.58130,  5066.34862,     0.01794,     0.00321,
