Date, Active, Recoveries, Deaths, Infected,
2020-03-23 02:24:00,   268.41627,    20.78552,     9.72486,   561.42818,
2020-03-23 04:48:00,   273.79059,    21.66244,     9.84631,   570.82842,
2020-03-23 07:12:00,   279.22251,    22.56832,     9.96784,   580.25520,
2020-03-23 09:36:00,   284.71074,    23.50376,    10.08943,   589.70516,
2020-03-23 12:00:00,   290.25397,    24.46936,    10.21106,   599.17492,
2020-03-23 14:24:00,   295.85082,    25.46575,    10.33269,   608.66106,
2020-03-23 16:48:00,   301.49988,    26.49353,    10.45432,   618.16018,
2020-03-23 19:12:00,   307.19969,    27.55331,    10.57592,   627.66884,
2020-03-23 21:36:00,   312.94876,    28.64570,    10.69746,   637.18358,
2020-03-24 00:00:00,   318.74554,    29.77130,    10.81893,   646.70097,
2020-03-24 02:24:00,   324.58847,    30.93072,    10.94029,   656.21754,
2020-03-24 04:48:00,   330.47591,    32.12458,    11.06153,   665.72983,
2020-03-24 07:12:00,   336.40623,    33.35346,    11.18263,   675.23438,
2020-03-24 09:36:00,   342.37773,    34.61797,    11.30356,   684.72772,
2020-03-24 12:00:00,   348.38868,    35.91871,    11.42430,   694.20642,
2020-03-24 14:24:00,   354.43734,    37.25627,    11.54482,   703.66702,
2020-03-24 16:48:00,   360.52190,    38.63124,    11.66511,   713.10609,
2020-03-24 19:12:00,   366.64055,    40.04421,    11.78513,   722.52021,
2020-03-24 21:36:00,   372.79144,    41.49574,    11.90488,   731.90598,
2020-03-25 00:00:00,   378.97270,    42.98643,    12.02432,   741.26001,
2020-03-25 02:24:00,   385.18241,    44.51684,    12.14344,   750.57894,
2020-03-25 04:48:00,   391.41864,    46.08752,    12.26220,   759.85942,
2020-03-25 07:12:00,   397.67945,    47.69905,    12.38060,   769.09815,
2020-03-25 09:36:00,   403.96286,    49.35196,    12.49861,   778.29184,
2020-03-25 12:00:00,   410.26687,    51.04681,    12.61620,   787.43722,
2020-03-25 14:24:00,   416.58947,    52.78412,    12.73336,   796.53108,
2020-03-25 16:48:00,   422.92862,    54.56442,    12.85007,   805.57024,
2020-03-25 19:12:00,   429.28228,    56.38824,    12.96630,   814.55153,
2020-03-25 21:36:00,   435.64838,    58.25607,    13.08204,   823.47185,
2020-03-26 00:00:00,   442.02484,    60.16843,    13.19726,   832.32813,
2020-03-26 02:24:00,   448.40957,    62.12580,    13.31195,   841.11734,
2020-03-26 04:48:00,   454.80048,    64.12867,    13.42608,   849.83649,
2020-03-26 07:12:00,   461.19546,    66.17749,    13.53964,   858.48265,
2020-03-26 09:36:00,   467.59240,    68.27274,    13.65262,   867.05294,
2020-03-26 12:00:00,   473.98917,    70.41487,    13.76498,   875.54452,
2020-03-26 14:24:00,   480.38364,    72.60430,    13.87672,   883.95459,
2020-03-26 16:48:00,   486.77371,    74.84147,    13.98781,   892.28043,
2020-03-26 19:12:00,   493.15723,    77.12679,    14.09824,   900.51936,
2020-03-26 21:36:00,   499.53209,    79.46065,    14.20800,   908.66875,
2020-03-27 00:00:00,   505.89615,    81.84346,    14.31707,   916.72605,
2020-03-27 02:24:00,   512.24730,    84.27557,    14.42542,   924.68875,
2020-03-27 04:48:00,   518.58342,    86.75737,    14.53305,   932.55439,
2020-03-27 07:12:00,   524.90240,    89.28919,    14.63995,   940.32059,
2020-03-27 09:36:00,   531.20214,    91.87137,    14.74609,   947.98504,
2020-03-27 12:00:00,   537.48056,    94.50423,    14.85147,   955.54546,
2020-03-27 14:24:00,   543.73556,    97.18808,    14.95607,   962.99966,
2020-03-27 16:48:00,   549.96509,    99.92321,    15.05987,   970.34550,
2020-03-27 19:12:00,   556.16708,   102.70989,    15.16287,   977.58093,
2020-03-27 21:36:00,   562.33949,   105.54840,    15.26506,   984.70392,
2020-03-28 00:00:00,   568.48030,   108.43897,    15.36641,   991.71256,
2020-03-28 02:24:00,   574.58751,   111.38184,    15.46693,   998.60496,
2020-03-28 04:48:00,   580.65912,   114.37723,    15.56660,  1005.37933,
2020-03-28 07:12:00,   586.69316,   117.42533,    15.66541,  1012.03393,
2020-03-28 09:36:00,   592.68769,   120.52633,    15.76335,  1018.56709,
2020-03-28 12:00:00,   598.64079,   123.68041,    15.86042,  1024.97723,
2020-03-28 14:24:00,   604.55054,   126.88770,    15.95659,  1031.26279,
2020-03-28 16:48:00,   610.41507,   130.14835,    16.05187,  1037.42234,
2020-03-28 19:12:00,   616.23253,   133.46248,    16.14626,  1043.45447,
2020-03-28 21:36:00,   622.00109,   136.83020,    16.23973,  1049.35786,
2020-03-29 00:00:00,   627.71895,   140.25158,    16.33228,  1055.13125,
2020-03-29 02:24:00,   633.38434,   143.72670,    16.42391,  1060.77346,
2020-03-29 04:48:00,   638.99552,   147.25562,    16.51462,  1066.28337,
2020-03-29 07:12:00,   644.55078,   150.83836,    16.60439,  1071.65993,
2020-03-29 09:36:00,   650.04844,   154.47496,    16.69322,  1076.90216,
2020-03-29 12:00:00,   655.48685,   158.16541,    16.78111,  1082.00915,
2020-03-29 14:24:00,   660.86439,   161.90970,    16.86806,  1086.98004,
2020-03-29 16:48:00,   666.17949,   165.70779,    16.95405,  1091.81406,
2020-03-29 19:12:00,   671.43059,   169.55965,    17.03909,  1096.51049,
2020-03-29 21:36:00,   676.61618,   173.46521,    17.12317,  1101.06869,
2020-03-30 00:00:00,   681.73478,   177.42439,    17.20630,  1105.48807,
2020-03-30 02:24:00,   686.78495,   181.43709,    17.28846,  1109.76811,
2020-03-30 04:48:00,   691.76528,   185.50319,    17.36966,  1113.90836,
2020-03-30 07:12:00,   696.67441,   189.62257,    17.44990,  1117.90844,
2020-03-30 09:36:00,   701.51100,   193.79507,    17.52917,  1121.76801,
2020-03-30 12:00:00,   706.27377,   198.02054,    17.60748,  1125.48681,
2020-03-30 14:24:00,   710.96145,   202.29879,    17.68483,  1129.06462,
2020-03-30 16:48:00,   715.57284,   206.62963,    17.76121,  1132.50132,
2020-03-30 19:12:00,   720.10675,   211.01285,    17.83663,  1135.79681,
2020-03-30 21:36:00,   724.56204,   215.44820,    17.91108,  1138.95107,
2020-03-31 00:00:00,   728.93763,   219.93546,    17.98458,  1141.96413,
2020-03-31 02:24:00,   733.23245,   224.47437,    18.05711,  1144.83608,
2020-03-31 04:48:00,   737.44549,   229.06463,    18.12869,  1147.56707,
2020-03-31 07:12:00,   741.57577,   233.70597,    18.19932,  1150.15728,
2020-03-31 09:36:00,   745.62236,   238.39807,    18.26899,  1152.60699,
2020-03-31 12:00:00,   749.58435,   243.14062,    18.33771,  1154.91649,
2020-03-31 14:24:00,   753.46089,   247.93327,    18.40549,  1157.08614,
2020-03-31 16:48:00,   757.25118,   252.77568,    18.47233,  1159.11636,
2020-03-31 19:12:00,   760.95444,   257.66748,    18.53822,  1161.00759,
2020-03-31 21:36:00,   764.56993,   262.60829,    18.60319,  1162.76036,
2020-04-01 00:00:00,   768.09696,   267.59771,    18.66722,  1164.37521,
2020-04-01 02:24:00,   771.53489,   272.63533,    18.73033,  1165.85275,
2020-04-01 04:48:00,   774.88310,   277.72074,    18.79252,  1167.19362,
2020-04-01 07:12:00,   778.14102,   282.85350,    18.85380,  1168.39853,
2020-04-01 09:36:00,   781.30813,   288.03315,    18.91417,  1169.46819,
2020-04-01 12:00:00,   784.38393,   293.25924,    18.97363,  1170.40339,
2020-04-01 14:24:00,   787.36798,   298.53129,    19.03219,  1171.20496,
2020-04-01 16:48:00,   790.25986,   303.84881,    19.08986,  1171.87374,
2020-04-01 19:12:00,   793.05921,   309.21130,    19.14665,  1172.41063,
2020-04-01 21:36:00,   795.76569,   314.61826,    19.20255,  1172.81657,
2020-04-02 00:00:00,   798.37902,   320.06916,    19.25759,  1173.09253,
