Date, Active, Recoveries, Deaths, Active+Infected, lambda, kappa,
2020-04-14 00:00:00,  1616.00000,   559.00000,   102.00000,  3893.00000,     0.00000,     0.00353,
2020-04-14 01:00:00,  1620.47564,   559.00000,   102.23780,  3895.43623,     0.01566,     0.00351,
2020-04-14 02:00:00,  1624.87156,   559.07494,   102.47626,  3897.89173,     0.02020,     0.00350,
2020-04-14 03:00:00,  1629.19135,   559.22145,   102.71535,  3900.36884,     0.02152,     0.00349,
2020-04-14 04:00:00,  1633.43846,   559.43631,   102.95508,  3902.86982,     0.02190,     0.00348,
2020-04-14 05:00:00,  1637.61616,   559.71643,   103.19542,  3905.39674,     0.02202,     0.00347,
2020-04-14 06:00:00,  1641.72761,   560.05888,   103.43637,  3907.95158,     0.02205,     0.00345,
2020-04-14 07:00:00,  1645.77581,   560.46085,   103.67792,  3910.53621,     0.02206,     0.00344,
2020-04-14 08:00:00,  1649.76364,   560.91966,   103.92006,  3913.15234,     0.02206,     0.00343,
2020-04-14 09:00:00,  1653.69388,   561.43274,   104.16278,  3915.80161,     0.02206,     0.00342,
2020-04-14 10:00:00,  1657.56914,   561.99766,   104.40608,  3918.48555,     0.02206,     0.00340,
2020-04-14 11:00:00,  1661.39195,   562.61209,   104.64994,  3921.20558,     0.02206,     0.00339,
2020-04-14 12:00:00,  1665.16474,   563.27379,   104.89435,  3923.96302,     0.02206,     0.00338,
2020-04-14 13:00:00,  1668.88980,   563.98066,   105.13932,  3926.75910,     0.02206,     0.00337,
2020-04-14 14:00:00,  1672.56934,   564.73067,   105.38483,  3929.59499,     0.02206,     0.00336,
2020-04-14 15:00:00,  1676.20548,   565.52188,   105.63088,  3932.47175,     0.02206,     0.00335,
2020-04-14 16:00:00,  1679.80024,   566.35245,   105.87746,  3935.39036,     0.02206,     0.00333,
2020-04-14 17:00:00,  1683.35555,   567.22064,   106.12457,  3938.35173,     0.02206,     0.00332,
2020-04-14 18:00:00,  1686.87325,   568.12477,   106.37219,  3941.35672,     0.02206,     0.00331,
2020-04-14 19:00:00,  1690.35512,   569.06324,   106.62033,  3944.40608,     0.02206,     0.00330,
2020-04-14 20:00:00,  1693.80284,   570.03454,   106.86898,  3947.50054,     0.02206,     0.00329,
2020-04-14 21:00:00,  1697.21803,   571.03721,   107.11813,  3950.64074,     0.02206,     0.00328,
2020-04-14 22:00:00,  1700.60223,   572.06987,   107.36778,  3953.82727,     0.02206,     0.00326,
2020-04-14 23:00:00,  1703.95694,   573.13121,   107.61792,  3957.06065,     0.02206,     0.00325,
2020-04-15 00:00:00,  1707.28355,   574.21998,   107.86856,  3960.34139,     0.02206,     0.00324,
2020-04-15 01:00:00,  1710.58344,   575.33498,   108.11968,  3963.66989,     0.02206,     0.00323,
2020-04-15 02:00:00,  1713.85788,   576.47507,   108.37128,  3967.04655,     0.02206,     0.00322,
2020-04-15 03:00:00,  1717.10812,   577.63917,   108.62337,  3970.47171,     0.02206,     0.00321,
2020-04-15 04:00:00,  1720.33534,   578.82625,   108.87593,  3973.94566,     0.02206,     0.00320,
2020-04-15 05:00:00,  1723.54069,   580.03532,   109.12896,  3977.46866,     0.02206,     0.00318,
2020-04-15 06:00:00,  1726.72524,   581.26544,   109.38246,  3981.04092,     0.02206,     0.00317,
2020-04-15 07:00:00,  1729.89003,   582.51573,   109.63643,  3984.66263,     0.02206,     0.00316,
2020-04-15 08:00:00,  1733.03606,   583.78534,   109.89086,  3988.33392,     0.02206,     0.00315,
2020-04-15 09:00:00,  1736.16429,   585.07345,   110.14575,  3992.05493,     0.02206,     0.00314,
2020-04-15 10:00:00,  1739.27562,   586.37930,   110.40109,  3995.82572,     0.02206,     0.00313,
2020-04-15 11:00:00,  1742.37092,   587.70215,   110.65690,  3999.64636,     0.02206,     0.00312,
2020-04-15 12:00:00,  1745.45103,   589.04130,   110.91316,  4003.51687,     0.02206,     0.00311,
2020-04-15 13:00:00,  1748.51676,   590.39610,   111.16986,  4007.43724,     0.02206,     0.00310,
2020-04-15 14:00:00,  1751.56886,   591.76590,   111.42702,  4011.40747,     0.02206,     0.00308,
2020-04-15 15:00:00,  1754.60808,   593.15011,   111.68463,  4015.42749,     0.02206,     0.00307,
2020-04-15 16:00:00,  1757.63512,   594.54814,   111.94268,  4019.49725,     0.02206,     0.00306,
2020-04-15 17:00:00,  1760.65065,   595.95947,   112.20117,  4023.61666,     0.02206,     0.00305,
2020-04-15 18:00:00,  1763.65533,   597.38356,   112.46011,  4027.78559,     0.02206,     0.00304,
2020-04-15 19:00:00,  1766.64976,   598.81993,   112.71948,  4032.00394,     0.02206,     0.00303,
2020-04-15 20:00:00,  1769.63454,   600.26809,   112.97930,  4036.27155,     0.02206,     0.00302,
2020-04-15 21:00:00,  1772.61025,   601.72762,   113.23955,  4040.58827,     0.02206,     0.00301,
2020-04-15 22:00:00,  1775.57743,   603.19807,   113.50024,  4044.95391,     0.02206,     0.00300,
2020-04-15 23:00:00,  1778.53661,   604.67904,   113.76136,  4049.36830,     0.02206,     0.00299,
2020-04-16 00:00:00,  1781.48829,   606.17016,   114.02292,  4053.83123,     0.02206,     0.00298,
2020-04-16 01:00:00,  1784.43295,   607.67104,   114.28491,  4058.34248,     0.02206,     0.00297,
2020-04-16 02:00:00,  1787.37106,   609.18135,   114.54733,  4062.90183,     0.02206,     0.00296,
2020-04-16 03:00:00,  1790.30306,   610.70074,   114.81019,  4067.50905,     0.02206,     0.00295,
2020-04-16 04:00:00,  1793.22938,   612.22891,   115.07347,  4072.16387,     0.02206,     0.00294,
2020-04-16 05:00:00,  1796.15044,   613.76555,   115.33718,  4076.86605,     0.02206,     0.00293,
2020-04-16 06:00:00,  1799.06662,   615.31039,   115.60132,  4081.61533,     0.02206,     0.00292,
2020-04-16 07:00:00,  1801.97830,   616.86313,   115.86589,  4086.41142,     0.02206,     0.00290,
2020-04-16 08:00:00,  1804.88586,   618.42354,   116.13089,  4091.25404,     0.02206,     0.00289,
2020-04-16 09:00:00,  1807.78964,   619.99135,   116.39631,  4096.14291,     0.02206,     0.00288,
2020-04-16 10:00:00,  1810.68997,   621.56635,   116.66216,  4101.07774,     0.02206,     0.00287,
2020-04-16 11:00:00,  1813.58719,   623.14830,   116.92843,  4106.05821,     0.02206,     0.00286,
2020-04-16 12:00:00,  1816.48160,   624.73699,   117.19513,  4111.08402,     0.02206,     0.00285,
2020-04-16 13:00:00,  1819.37351,   626.33223,   117.46225,  4116.15486,     0.02206,     0.00284,
2020-04-16 14:00:00,  1822.26321,   627.93381,   117.72980,  4121.27042,     0.02206,     0.00283,
2020-04-16 15:00:00,  1825.15097,   629.54157,   117.99777,  4126.43036,     0.02206,     0.00282,
2020-04-16 16:00:00,  1828.03706,   631.15533,   118.26617,  4131.63437,     0.02206,     0.00281,
2020-04-16 17:00:00,  1830.92174,   632.77491,   118.53499,  4136.88212,     0.02206,     0.00280,
2020-04-16 18:00:00,  1833.80526,   634.40018,   118.80423,  4142.17327,     0.02206,     0.00279,
2020-04-16 19:00:00,  1836.68786,   636.03097,   119.07390,  4147.50748,     0.02206,     0.00278,
2020-04-16 20:00:00,  1839.56978,   637.66715,   119.34399,  4152.88443,     0.02206,     0.00277,
2020-04-16 21:00:00,  1842.45122,   639.30859,   119.61450,  4158.30377,     0.02206,     0.00277,
2020-04-16 22:00:00,  1845.33242,   640.95515,   119.88543,  4163.76515,     0.02206,     0.00276,
2020-04-16 23:00:00,  1848.21357,   642.60672,   120.15679,  4169.26824,     0.02206,     0.00275,
2020-04-17 00:00:00,  1851.09489,   644.26318,   120.42857,  4174.81269,     0.02206,     0.00274,
2020-04-17 01:00:00,  1853.97655,   645.92442,   120.70078,  4180.39814,     0.02206,     0.00273,
2020-04-17 02:00:00,  1856.85876,   647.59034,   120.97340,  4186.02425,     0.02206,     0.00272,
2020-04-17 03:00:00,  1859.74168,   649.26084,   121.24645,  4191.69068,     0.02206,     0.00271,
2020-04-17 04:00:00,  1862.62550,   650.93583,   121.51993,  4197.39706,     0.02206,     0.00270,
2020-04-17 05:00:00,  1865.51039,   652.61521,   121.79382,  4203.14306,     0.02206,     0.00269,
2020-04-17 06:00:00,  1868.39650,   654.29891,   122.06815,  4208.92831,     0.02206,     0.00268,
2020-04-17 07:00:00,  1871.28400,   655.98684,   122.34289,  4214.75247,     0.02206,     0.00267,
2020-04-17 08:00:00,  1874.17303,   657.67894,   122.61806,  4220.61519,     0.02206,     0.00266,
2020-04-17 09:00:00,  1877.06375,   659.37512,   122.89365,  4226.51611,     0.02206,     0.00265,
2020-04-17 10:00:00,  1879.95629,   661.07531,   123.16967,  4232.45488,     0.02206,     0.00264,
2020-04-17 11:00:00,  1882.85081,   662.77946,   123.44611,  4238.43115,     0.02206,     0.00263,
2020-04-17 12:00:00,  1885.74742,   664.48751,   123.72298,  4244.44458,     0.02206,     0.00262,
2020-04-17 13:00:00,  1888.64627,   666.19939,   124.00027,  4250.49480,     0.02206,     0.00261,
2020-04-17 14:00:00,  1891.54747,   667.91505,   124.27798,  4256.58147,     0.02206,     0.00260,
2020-04-17 15:00:00,  1894.45115,   669.63444,   124.55613,  4262.70424,     0.02206,     0.00259,
2020-04-17 16:00:00,  1897.35742,   671.35750,   124.83470,  4268.86277,     0.02206,     0.00259,
2020-04-17 17:00:00,  1900.26641,   673.08420,   125.11370,  4275.05670,     0.02206,     0.00258,
2020-04-17 18:00:00,  1903.17822,   674.81448,   125.39312,  4281.28569,     0.02206,     0.00257,
2020-04-17 19:00:00,  1906.09295,   676.54831,   125.67297,  4287.54939,     0.02206,     0.00256,
2020-04-17 20:00:00,  1909.01072,   678.28565,   125.95325,  4293.84747,     0.02206,     0.00255,
2020-04-17 21:00:00,  1911.93163,   680.02645,   126.23396,  4300.17957,     0.02206,     0.00254,
2020-04-17 22:00:00,  1914.85577,   681.77069,   126.51510,  4306.54536,     0.02206,     0.00253,
2020-04-17 23:00:00,  1917.78324,   683.51833,   126.79666,  4312.94449,     0.02206,     0.00252,
2020-04-18 00:00:00,  1920.71413,   685.26934,   127.07866,  4319.37663,     0.02206,     0.00251,
2020-04-18 01:00:00,  1923.64854,   687.02368,   127.36109,  4325.84143,     0.02206,     0.00251,
2020-04-18 02:00:00,  1926.58654,   688.78134,   127.64395,  4332.33857,     0.02206,     0.00250,
2020-04-18 03:00:00,  1929.52823,   690.54228,   127.92724,  4338.86771,     0.02206,     0.00249,
2020-04-18 04:00:00,  1932.47369,   692.30647,   128.21096,  4345.42851,     0.02206,     0.00248,
2020-04-18 05:00:00,  1935.42299,   694.07391,   128.49511,  4352.02064,     0.02206,     0.00247,
2020-04-18 06:00:00,  1938.37622,   695.84455,   128.77970,  4358.64378,     0.02206,     0.00246,
2020-04-18 07:00:00,  1941.33345,   697.61839,   129.06472,  4365.29759,     0.02206,     0.00245,
2020-04-18 08:00:00,  1944.29476,   699.39540,   129.35018,  4371.98175,     0.02206,     0.00244,
2020-04-18 09:00:00,  1947.26021,   701.17557,   129.63607,  4378.69593,     0.02206,     0.00244,
2020-04-18 10:00:00,  1950.22988,   702.95888,   129.92240,  4385.43981,     0.02206,     0.00243,
2020-04-18 11:00:00,  1953.20383,   704.74530,   130.20916,  4392.21307,     0.02206,     0.00242,
2020-04-18 12:00:00,  1956.18214,   706.53483,   130.49636,  4399.01538,     0.02206,     0.00241,
2020-04-18 13:00:00,  1959.16486,   708.32746,   130.78399,  4405.84644,     0.02206,     0.00240,
2020-04-18 14:00:00,  1962.15206,   710.12316,   131.07207,  4412.70592,     0.02206,     0.00239,
2020-04-18 15:00:00,  1965.14379,   711.92193,   131.36058,  4419.59350,     0.02206,     0.00238,
2020-04-18 16:00:00,  1968.14012,   713.72376,   131.64954,  4426.50889,     0.02206,     0.00238,
2020-04-18 17:00:00,  1971.14111,   715.52863,   131.93893,  4433.45176,     0.02206,     0.00237,
2020-04-18 18:00:00,  1974.14681,   717.33654,   132.22877,  4440.42180,     0.02206,     0.00236,
2020-04-18 19:00:00,  1977.15727,   719.14747,   132.51904,  4447.41871,     0.02206,     0.00235,
2020-04-18 20:00:00,  1980.17255,   720.96143,   132.80976,  4454.44219,     0.02206,     0.00234,
2020-04-18 21:00:00,  1983.19270,   722.77839,   133.10092,  4461.49193,     0.02206,     0.00233,
2020-04-18 22:00:00,  1986.21777,   724.59835,   133.39253,  4468.56762,     0.02206,     0.00233,
2020-04-18 23:00:00,  1989.24781,   726.42131,   133.68457,  4475.66897,     0.02206,     0.00232,
2020-04-19 00:00:00,  1992.28287,   728.24727,   133.97707,  4482.79568,     0.02206,     0.00231,
2020-04-19 01:00:00,  1995.32299,   730.07620,   134.27001,  4489.94746,     0.02206,     0.00230,
2020-04-19 02:00:00,  1998.36822,   731.90812,   134.56340,  4497.12400,     0.02206,     0.00229,
2020-04-19 03:00:00,  2001.41859,   733.74302,   134.85723,  4504.32502,     0.02206,     0.00229,
2020-04-19 04:00:00,  2004.47417,   735.58089,   135.15151,  4511.55022,     0.02206,     0.00228,
2020-04-19 05:00:00,  2007.53498,   737.42173,   135.44624,  4518.79932,     0.02206,     0.00227,
2020-04-19 06:00:00,  2010.60106,   739.26553,   135.74142,  4526.07203,     0.02206,     0.00226,
2020-04-19 07:00:00,  2013.67247,   741.11230,   136.03706,  4533.36807,     0.02206,     0.00225,
2020-04-19 08:00:00,  2016.74922,   742.96203,   136.33314,  4540.68714,     0.02206,     0.00225,
2020-04-19 09:00:00,  2019.83137,   744.81472,   136.62967,  4548.02898,     0.02206,     0.00224,
2020-04-19 10:00:00,  2022.91895,   746.67037,   136.92666,  4555.39329,     0.02206,     0.00223,
2020-04-19 11:00:00,  2026.01198,   748.52898,   137.22410,  4562.77980,     0.02206,     0.00222,
2020-04-19 12:00:00,  2029.11052,   750.39054,   137.52200,  4570.18824,     0.02206,     0.00221,
2020-04-19 13:00:00,  2032.21458,   752.25507,   137.82035,  4577.61833,     0.02206,     0.00221,
2020-04-19 14:00:00,  2035.32421,   754.12255,   138.11915,  4585.06980,     0.02206,     0.00220,
2020-04-19 15:00:00,  2038.43943,   755.99298,   138.41842,  4592.54237,     0.02206,     0.00219,
2020-04-19 16:00:00,  2041.56028,   757.86637,   138.71814,  4600.03578,     0.02206,     0.00218,
2020-04-19 17:00:00,  2044.68678,   759.74273,   139.01832,  4607.54976,     0.02206,     0.00218,
2020-04-19 18:00:00,  2047.81897,   761.62204,   139.31895,  4615.08405,     0.02206,     0.00217,
2020-04-19 19:00:00,  2050.95686,   763.50431,   139.62005,  4622.63838,     0.02206,     0.00216,
2020-04-19 20:00:00,  2054.10049,   765.38954,   139.92161,  4630.21249,     0.02206,     0.00215,
2020-04-19 21:00:00,  2057.24989,   767.27774,   140.22363,  4637.80612,     0.02206,     0.00214,
2020-04-19 22:00:00,  2060.40508,   769.16890,   140.52612,  4645.41900,     0.02206,     0.00214,
2020-04-19 23:00:00,  2063.56608,   771.06303,   140.82907,  4653.05089,     0.02206,     0.00213,
2020-04-20 00:00:00,  2066.73292,   772.96013,   141.13248,  4660.70153,     0.02206,     0.00212,
2020-04-20 01:00:00,  2069.90562,   774.86020,   141.43636,  4668.37067,     0.02206,     0.00211,
2020-04-20 02:00:00,  2073.08421,   776.76324,   141.74070,  4676.05805,     0.02206,     0.00211,
2020-04-20 03:00:00,  2076.26870,   778.66926,   142.04551,  4683.76342,     0.02206,     0.00210,
2020-04-20 04:00:00,  2079.45912,   780.57826,   142.35079,  4691.48653,     0.02206,     0.00209,
2020-04-20 05:00:00,  2082.65548,   782.49025,   142.65654,  4699.22714,     0.02206,     0.00209,
2020-04-20 06:00:00,  2085.85782,   784.40522,   142.96275,  4706.98501,     0.02206,     0.00208,
2020-04-20 07:00:00,  2089.06614,   786.32318,   143.26944,  4714.75988,     0.02206,     0.00207,
