Date, Active, Recoveries, Deaths, Active+Infected, lambda, kappa,
2020-03-26 00:00:00,   502.00000,    63.00000,     9.00000,  1004.00000,     0.00000,     0.00569,
2020-03-26 01:00:00,   505.44442,    63.00000,     9.11941,  1005.03979,     0.02449,     0.00566,
2020-03-26 02:00:00,   508.82349,    63.04785,     9.23954,  1006.10309,     0.02780,     0.00563,
2020-03-26 03:00:00,   512.14106,    63.14032,     9.36037,  1007.19182,     0.02825,     0.00559,
2020-03-26 04:00:00,   515.40076,    63.27442,     9.48189,  1008.30774,     0.02831,     0.00556,
2020-03-26 05:00:00,   518.60599,    63.44736,     9.60407,  1009.45242,     0.02832,     0.00553,
2020-03-26 06:00:00,   521.75997,    63.65652,     9.72691,  1010.62726,     0.02832,     0.00550,
2020-03-26 07:00:00,   524.86569,    63.89949,     9.85040,  1011.83351,     0.02832,     0.00547,
2020-03-26 08:00:00,   527.92599,    64.17401,     9.97452,  1013.07229,     0.02832,     0.00544,
2020-03-26 09:00:00,   530.94352,    64.47800,    10.09926,  1014.34458,     0.02832,     0.00541,
2020-03-26 10:00:00,   533.92078,    64.80949,    10.22461,  1015.65123,     0.02832,     0.00537,
2020-03-26 11:00:00,   536.86010,    65.16669,    10.35056,  1016.99300,     0.02832,     0.00534,
2020-03-26 12:00:00,   539.76370,    65.54791,    10.47710,  1018.37053,     0.02832,     0.00531,
2020-03-26 13:00:00,   542.63365,    65.95159,    10.60422,  1019.78435,     0.02832,     0.00528,
2020-03-26 14:00:00,   545.47190,    66.37628,    10.73192,  1021.23492,     0.02832,     0.00525,
2020-03-26 15:00:00,   548.28027,    66.82064,    10.86017,  1022.72262,     0.02832,     0.00522,
2020-03-26 16:00:00,   551.06051,    67.28342,    10.98899,  1024.24774,     0.02832,     0.00519,
2020-03-26 17:00:00,   553.81423,    67.76346,    11.11835,  1025.81051,     0.02832,     0.00516,
2020-03-26 18:00:00,   556.54297,    68.25969,    11.24826,  1027.41110,     0.02832,     0.00514,
2020-03-26 19:00:00,   559.24817,    68.77111,    11.37870,  1029.04961,     0.02832,     0.00511,
2020-03-26 20:00:00,   561.93120,    69.29681,    11.50967,  1030.72609,     0.02832,     0.00508,
2020-03-26 21:00:00,   564.59333,    69.83592,    11.64116,  1032.44054,     0.02832,     0.00505,
2020-03-26 22:00:00,   567.23578,    70.38766,    11.77318,  1034.19293,     0.02832,     0.00502,
2020-03-26 23:00:00,   569.85970,    70.95128,    11.90570,  1035.98317,     0.02832,     0.00499,
2020-03-27 00:00:00,   572.46617,    71.52611,    12.03873,  1037.81115,     0.02832,     0.00496,
2020-03-27 01:00:00,   575.05621,    72.11152,    12.17227,  1039.67670,     0.02832,     0.00494,
2020-03-27 02:00:00,   577.63079,    72.70692,    12.30630,  1041.57965,     0.02832,     0.00491,
2020-03-27 03:00:00,   580.19083,    73.31177,    12.44083,  1043.51979,     0.02832,     0.00488,
2020-03-27 04:00:00,   582.73720,    73.92558,    12.57584,  1045.49687,     0.02832,     0.00485,
2020-03-27 05:00:00,   585.27072,    74.54788,    12.71134,  1047.51065,     0.02832,     0.00482,
2020-03-27 06:00:00,   587.79217,    75.17823,    12.84733,  1049.56084,     0.02832,     0.00480,
2020-03-27 07:00:00,   590.30230,    75.81625,    12.98379,  1051.64714,     0.02832,     0.00477,
2020-03-27 08:00:00,   592.80181,    76.46156,    13.12073,  1053.76925,     0.02832,     0.00474,
2020-03-27 09:00:00,   595.29136,    77.11383,    13.25814,  1055.92684,     0.02832,     0.00472,
2020-03-27 10:00:00,   597.77161,    77.77273,    13.39602,  1058.11956,     0.02832,     0.00469,
2020-03-27 11:00:00,   600.24315,    78.43798,    13.53436,  1060.34707,     0.02832,     0.00466,
2020-03-27 12:00:00,   602.70657,    79.10931,    13.67317,  1062.60901,     0.02832,     0.00464,
2020-03-27 13:00:00,   605.16241,    79.78647,    13.81244,  1064.90501,     0.02832,     0.00461,
2020-03-27 14:00:00,   607.61120,    80.46923,    13.95217,  1067.23468,     0.02832,     0.00458,
2020-03-27 15:00:00,   610.05345,    81.15737,    14.09235,  1069.59766,     0.02832,     0.00456,
2020-03-27 16:00:00,   612.48963,    81.85070,    14.23299,  1071.99354,     0.02832,     0.00453,
2020-03-27 17:00:00,   614.92020,    82.54903,    14.37407,  1074.42195,     0.02832,     0.00451,
2020-03-27 18:00:00,   617.34561,    83.25220,    14.51561,  1076.88247,     0.02832,     0.00448,
2020-03-27 19:00:00,   619.76626,    83.96006,    14.65760,  1079.37473,     0.02832,     0.00445,
2020-03-27 20:00:00,   622.18258,    84.67244,    14.80003,  1081.89830,     0.02832,     0.00443,
2020-03-27 21:00:00,   624.59493,    85.38924,    14.94291,  1084.45280,     0.02832,     0.00440,
2020-03-27 22:00:00,   627.00369,    86.11031,    15.08622,  1087.03781,     0.02832,     0.00438,
2020-03-27 23:00:00,   629.40921,    86.83555,    15.22998,  1089.65294,     0.02832,     0.00435,
2020-03-28 00:00:00,   631.81185,    87.56485,    15.37418,  1092.29778,     0.02832,     0.00433,
2020-03-28 01:00:00,   634.21191,    88.29812,    15.51882,  1094.97192,     0.02832,     0.00431,
2020-03-28 02:00:00,   636.60973,    89.03527,    15.66389,  1097.67497,     0.02832,     0.00428,
2020-03-28 03:00:00,   639.00559,    89.77621,    15.80940,  1100.40652,     0.02832,     0.00426,
2020-03-28 04:00:00,   641.39980,    90.52087,    15.95534,  1103.16617,     0.02832,     0.00423,
2020-03-28 05:00:00,   643.79262,    91.26917,    16.10172,  1105.95352,     0.02832,     0.00421,
2020-03-28 06:00:00,   646.18435,    92.02107,    16.24853,  1108.76818,     0.02832,     0.00418,
2020-03-28 07:00:00,   648.57522,    92.77648,    16.39577,  1111.60975,     0.02832,     0.00416,
2020-03-28 08:00:00,   650.96550,    93.53537,    16.54344,  1114.47784,     0.02832,     0.00414,
2020-03-28 09:00:00,   653.35542,    94.29768,    16.69154,  1117.37206,     0.02832,     0.00411,
2020-03-28 10:00:00,   655.74522,    95.06336,    16.84007,  1120.29202,     0.02832,     0.00409,
2020-03-28 11:00:00,   658.13512,    95.83238,    16.98902,  1123.23733,     0.02832,     0.00407,
2020-03-28 12:00:00,   660.52535,    96.60468,    17.13841,  1126.20762,     0.02832,     0.00404,
