Date, Active, Recoveries, Deaths, Active+Infected, lambda, kappa,
2020-04-12 00:00:00,  1584.00000,   468.00000,    90.00000,  3726.00000,     0.00000,     0.00357,
2020-04-12 01:00:00,  1587.37411,   468.00000,    90.23611,  3729.11011,     0.01968,     0.00356,
2020-04-12 02:00:00,  1590.62685,   468.12051,    90.47271,  3732.19938,     0.02235,     0.00355,
2020-04-12 03:00:00,  1593.76759,   468.35236,    90.70978,  3735.27625,     0.02271,     0.00354,
2020-04-12 04:00:00,  1596.80498,   468.68707,    90.94732,  3738.34847,     0.02276,     0.00352,
2020-04-12 05:00:00,  1599.74704,   469.11681,    91.18530,  3741.42316,     0.02276,     0.00351,
2020-04-12 06:00:00,  1602.60118,   469.63434,    91.42371,  3744.50686,     0.02276,     0.00350,
2020-04-12 07:00:00,  1605.37428,   470.23297,    91.66254,  3747.60555,     0.02276,     0.00349,
2020-04-12 08:00:00,  1608.07266,   470.90654,    91.90177,  3750.72471,     0.02276,     0.00347,
2020-04-12 09:00:00,  1610.70221,   471.64933,    92.14140,  3753.86937,     0.02276,     0.00346,
2020-04-12 10:00:00,  1613.26836,   472.45608,    92.38142,  3757.04411,     0.02276,     0.00345,
2020-04-12 11:00:00,  1615.77612,   473.32195,    92.62181,  3760.25311,     0.02276,     0.00344,
2020-04-12 12:00:00,  1618.23015,   474.24244,    92.86257,  3763.50020,     0.02276,     0.00342,
2020-04-12 13:00:00,  1620.63474,   475.21342,    93.10369,  3766.78887,     0.02276,     0.00341,
2020-04-12 14:00:00,  1622.99386,   476.23108,    93.34517,  3770.12227,     0.02276,     0.00340,
2020-04-12 15:00:00,  1625.31120,   477.29190,    93.58699,  3773.50329,     0.02276,     0.00339,
2020-04-12 16:00:00,  1627.59015,   478.39263,    93.82916,  3776.93455,     0.02276,     0.00337,
2020-04-12 17:00:00,  1629.83387,   479.53028,    94.07166,  3780.41841,     0.02276,     0.00336,
2020-04-12 18:00:00,  1632.04525,   480.70209,    94.31449,  3783.95700,     0.02276,     0.00335,
2020-04-12 19:00:00,  1634.22700,   481.90552,    94.55765,  3787.55228,     0.02276,     0.00334,
2020-04-12 20:00:00,  1636.38162,   483.13822,    94.80113,  3791.20597,     0.02276,     0.00333,
2020-04-12 21:00:00,  1638.51141,   484.39802,    95.04492,  3794.91964,     0.02276,     0.00332,
2020-04-12 22:00:00,  1640.61850,   485.68294,    95.28903,  3798.69470,     0.02276,     0.00330,
2020-04-12 23:00:00,  1642.70489,   486.99114,    95.53346,  3802.53239,     0.02276,     0.00329,
2020-04-13 00:00:00,  1644.77241,   488.32093,    95.77819,  3806.43383,     0.02276,     0.00328,
2020-04-13 01:00:00,  1646.82275,   489.67074,    96.02323,  3810.40002,     0.02276,     0.00327,
2020-04-13 02:00:00,  1648.85751,   491.03914,    96.26857,  3814.43181,     0.02276,     0.00326,
2020-04-13 03:00:00,  1650.87813,   492.42480,    96.51421,  3818.52997,     0.02276,     0.00324,
2020-04-13 04:00:00,  1652.88597,   493.82651,    96.76015,  3822.69518,     0.02276,     0.00323,
2020-04-13 05:00:00,  1654.88231,   495.24314,    97.00639,  3826.92801,     0.02276,     0.00322,
2020-04-13 06:00:00,  1656.86830,   496.67365,    97.25292,  3831.22894,     0.02276,     0.00321,
2020-04-13 07:00:00,  1658.84504,   498.11709,    97.49975,  3835.59841,     0.02276,     0.00320,
2020-04-13 08:00:00,  1660.81353,   499.57258,    97.74687,  3840.03676,     0.02276,     0.00319,
2020-04-13 09:00:00,  1662.77471,   501.03931,    97.99428,  3844.54427,     0.02276,     0.00318,
2020-04-13 10:00:00,  1664.72947,   502.51653,    98.24198,  3849.12118,     0.02276,     0.00316,
2020-04-13 11:00:00,  1666.67861,   504.00357,    98.48997,  3853.76764,     0.02276,     0.00315,
2020-04-13 12:00:00,  1668.62289,   505.49978,    98.73825,  3858.48379,     0.02276,     0.00314,
2020-04-13 13:00:00,  1670.56303,   507.00459,    98.98682,  3863.26971,     0.02276,     0.00313,
2020-04-13 14:00:00,  1672.49967,   508.51745,    99.23568,  3868.12543,     0.02276,     0.00312,
2020-04-13 15:00:00,  1674.43345,   510.03788,    99.48482,  3873.05095,     0.02276,     0.00311,
2020-04-13 16:00:00,  1676.36493,   511.56542,    99.73425,  3878.04624,     0.02276,     0.00310,
2020-04-13 17:00:00,  1678.29466,   513.09965,    99.98397,  3883.11124,     0.02276,     0.00309,
2020-04-13 18:00:00,  1680.22314,   514.64020,   100.23398,  3888.24585,     0.02276,     0.00308,
2020-04-13 19:00:00,  1682.15084,   516.18669,   100.48427,  3893.44995,     0.02276,     0.00306,
2020-04-13 20:00:00,  1684.07821,   517.73881,   100.73484,  3898.72340,     0.02276,     0.00305,
2020-04-13 21:00:00,  1686.00567,   519.29626,   100.98570,  3904.06603,     0.02276,     0.00304,
2020-04-13 22:00:00,  1687.93360,   520.85877,   101.23685,  3909.47767,     0.02276,     0.00303,
2020-04-13 23:00:00,  1689.86237,   522.42607,   101.48829,  3914.95811,     0.02276,     0.00302,
2020-04-14 00:00:00,  1691.79234,   523.99793,   101.74001,  3920.50712,     0.02276,     0.00301,
2020-04-14 01:00:00,  1693.72383,   525.57415,   101.99201,  3926.12449,     0.02276,     0.00300,
2020-04-14 02:00:00,  1695.65714,   527.15452,   102.24431,  3931.80997,     0.02276,     0.00299,
