Date, Active, Recoveries, Deaths, Infected,
2020-04-12 07:00:00,  1794.65909,   813.12277,    99.18318,  2458.97843,
2020-04-12 08:00:00,  1797.92169,   816.15626,    99.53303,  2462.22588,
2020-04-12 09:00:00,  1801.17797,   819.19527,    99.88351,  2465.46163,
2020-04-12 10:00:00,  1804.42790,   822.23978,   100.23459,  2468.68564,
2020-04-12 11:00:00,  1807.67143,   825.28979,   100.58630,  2471.89787,
2020-04-12 12:00:00,  1810.90853,   828.34528,   100.93861,  2475.09829,
2020-04-12 13:00:00,  1814.13914,   831.40625,   101.29154,  2478.28686,
2020-04-12 14:00:00,  1817.36324,   834.47268,   101.64507,  2481.46355,
2020-04-12 15:00:00,  1820.58077,   837.54456,   101.99922,  2484.62831,
2020-04-12 16:00:00,  1823.79170,   840.62188,   102.35397,  2487.78111,
2020-04-12 17:00:00,  1826.99599,   843.70463,   102.70934,  2490.92192,
2020-04-12 18:00:00,  1830.19359,   846.79279,   103.06530,  2494.05070,
2020-04-12 19:00:00,  1833.38447,   849.88637,   103.42187,  2497.16742,
2020-04-12 20:00:00,  1836.56859,   852.98533,   103.77904,  2500.27203,
2020-04-12 21:00:00,  1839.74589,   856.08968,   104.13681,  2503.36451,
2020-04-12 22:00:00,  1842.91635,   859.19941,   104.49519,  2506.44483,
2020-04-12 23:00:00,  1846.07993,   862.31449,   104.85416,  2509.51294,
2020-04-13 00:00:00,  1849.23658,   865.43492,   105.21372,  2512.56881,
